node_id,hazard_code,exposure_score,mitigation_level,assessment_date
IK-07-01534,Z07,53.2,brak,2025-06-17
IK-07-01534,Z02,49.8,brak,2025-10-14
IK-07-01534,Z12,59.1,brak,2026-03-08
IK-07-01535,Z01,41.5,brak,2025-05-31
IK-07-01535,Z07,47.6,brak,2026-02-26
IK-07-01535,Z02,63.6,częściowe,2025-05-07
IK-07-01535,Z12,54.1,częściowe,2025-03-12
IK-07-01536,Z01,29.7,częściowe,2026-02-28
IK-07-01536,Z07,60.7,częściowe,2026-02-15
IK-07-01536,Z02,59.0,pełne,2026-02-07
IK-07-01536,Z12,67.2,częściowe,2025-01-13
IK-07-01537,Z01,35.1,częściowe,2025-08-01
IK-07-01537,Z07,46.0,brak,2025-07-11
IK-07-01537,Z02,31.7,brak,2026-03-23
IK-07-01537,Z12,69.1,brak,2025-08-16
IK-07-01538,Z01,66.5,częściowe,2026-01-12
IK-07-01538,Z07,28.5,częściowe,2025-09-04
IK-07-01538,Z02,60.9,częściowe,2025-11-26
IK-07-01538,Z12,46.0,częściowe,2025-01-16
IK-07-01539,Z01,40.7,częściowe,2025-06-09
IK-07-01539,Z07,33.1,brak,2026-04-23
IK-07-01539,Z02,15.8,częściowe,2025-01-07
IK-07-01539,Z12,22.0,brak,2025-10-29
IK-07-01540,Z01,43.5,częściowe,2026-01-21
IK-07-01540,Z07,63.8,częściowe,2026-03-08
IK-07-01540,Z02,21.8,pełne,2025-01-30
IK-07-01540,Z12,22.6,częściowe,2025-10-28
IK-07-01541,Z01,46.3,brak,2025-05-03
IK-07-01541,Z07,20.7,częściowe,2026-01-22
IK-07-01541,Z02,48.0,brak,2024-12-11
IK-07-01541,Z12,26.6,częściowe,2025-08-22
IK-07-01542,Z01,68.2,częściowe,2026-04-29
IK-07-01542,Z07,48.9,brak,2025-03-03
IK-07-01542,Z02,66.9,brak,2026-08-19
IK-07-01542,Z12,41.6,częściowe,2025-04-01
IK-07-01543,Z01,68.0,częściowe,2025-05-19
IK-07-01543,Z07,22.5,pełne,2025-06-12
IK-07-01543,Z02,20.4,brak,2026-07-07
IK-07-01543,Z12,34.5,częściowe,2026-06-23
IK-07-01544,Z01,15.5,pełne,2026-03-10
IK-07-01544,Z07,39.0,brak,2025-08-08
IK-07-01544,Z02,35.0,częściowe,2026-08-12
IK-07-01544,Z12,38.3,częściowe,2025-11-04
IK-07-01545,Z01,69.4,pełne,2025-09-09
IK-07-01545,Z07,65.7,brak,2025-11-12
IK-07-01545,Z02,82.7,brak,2026-07-09
IK-07-01545,Z12,61.7,częściowe,2026-07-28
IK-07-01546,Z01,26.7,częściowe,2026-07-28
IK-07-01546,Z07,62.9,częściowe,2026-07-16
IK-07-01546,Z02,51.2,pełne,2025-02-13
IK-07-01546,Z12,30.9,pełne,2026-04-26
IK-07-01547,Z01,56.0,częściowe,2024-12-09
IK-07-01547,Z07,54.7,częściowe,2026-06-02
IK-07-01547,Z02,40.2,brak,2025-08-14
IK-07-01547,Z12,50.4,częściowe,2025-01-29
IK-07-01548,Z01,69.0,częściowe,2026-07-25
IK-07-01548,Z07,33.9,brak,2025-01-15
IK-07-01548,Z02,41.5,częściowe,2025-01-08
IK-07-01548,Z12,23.4,częściowe,2024-11-20
IK-07-01549,Z01,37.9,częściowe,2024-11-28
IK-07-01549,Z07,34.3,pełne,2025-07-27
IK-07-01549,Z02,77.2,brak,2026-05-31
IK-07-01549,Z12,63.0,pełne,2025-11-02
IK-07-01550,Z01,46.5,częściowe,2025-07-02
IK-07-01550,Z07,24.2,pełne,2026-02-02
IK-07-01550,Z02,76.5,częściowe,2026-02-05
IK-07-01550,Z12,16.8,częściowe,2026-07-08
IK-07-01551,Z01,53.4,pełne,2025-06-27
IK-07-01551,Z07,44.2,częściowe,2024-12-26
IK-07-01551,Z02,30.4,brak,2025-09-27
IK-07-01551,Z12,30.2,częściowe,2026-04-08
IK-07-01552,Z01,31.8,częściowe,2026-06-19
IK-07-01552,Z07,65.8,brak,2025-07-08
IK-07-01552,Z02,27.3,częściowe,2024-11-05
IK-07-01552,Z12,47.7,częściowe,2025-12-22
IK-07-01553,Z01,39.4,częściowe,2025-02-19
IK-07-01553,Z07,23.6,częściowe,2026-06-07
IK-07-01553,Z02,46.8,częściowe,2025-10-04
IK-07-01553,Z12,47.4,częściowe,2025-07-05
IK-07-01554,Z01,59.8,brak,2025-07-20
IK-07-01554,Z07,39.8,brak,2026-04-16
IK-07-01554,Z02,40.6,częściowe,2025-10-15
IK-07-01554,Z12,54.0,częściowe,2026-03-31
IK-07-01555,Z01,32.2,pełne,2026-03-23
IK-07-01555,Z07,38.2,częściowe,2025-06-27
IK-07-01555,Z02,28.2,pełne,2024-10-28
IK-07-01555,Z12,42.1,częściowe,2026-04-06
IK-07-01556,Z01,28.2,pełne,2025-09-25
IK-07-01556,Z07,48.9,pełne,2025-05-21
IK-07-01556,Z02,58.4,częściowe,2024-10-29
IK-07-01556,Z12,63.5,częściowe,2026-05-26
IK-07-01557,Z01,43.8,częściowe,2025-05-02
IK-07-01557,Z07,68.9,pełne,2025-06-05
IK-07-01557,Z02,94.0,częściowe,2026-08-12
IK-07-01557,Z12,60.7,częściowe,2026-01-15
IK-07-01558,Z01,66.5,częściowe,2025-04-26
IK-07-01558,Z07,42.4,częściowe,2026-04-19
IK-07-01558,Z02,64.2,częściowe,2025-10-26
IK-07-01558,Z12,53.3,brak,2025-12-24
IK-07-01559,Z01,20.6,częściowe,2025-12-12
IK-07-01559,Z07,51.3,częściowe,2026-01-31
IK-07-01559,Z02,39.3,pełne,2024-11-28
IK-07-01559,Z12,45.4,częściowe,2025-05-31
IK-07-01560,Z01,66.1,częściowe,2025-10-22
IK-07-01560,Z07,49.3,brak,2026-06-04
IK-07-01560,Z02,40.1,częściowe,2025-07-15
IK-07-01560,Z12,62.1,pełne,2024-11-29
IK-07-01561,Z01,32.4,pełne,2026-05-15
IK-07-01561,Z07,46.6,częściowe,2025-01-31
IK-07-01561,Z02,74.3,brak,2025-04-28
IK-07-01561,Z12,49.6,pełne,2026-05-03
IK-07-01562,Z01,42.4,częściowe,2026-06-10
IK-07-01562,Z07,64.1,brak,2026-05-26
IK-07-01562,Z02,96.1,brak,2025-08-25
IK-07-01562,Z12,25.1,pełne,2026-02-18
IK-07-01563,Z01,63.0,brak,2025-06-23
IK-07-01563,Z07,26.7,częściowe,2025-03-29
IK-07-01563,Z02,34.3,częściowe,2025-07-13
IK-07-01563,Z12,53.8,brak,2026-01-20
IK-07-01564,Z01,26.8,częściowe,2026-07-15
IK-07-01564,Z07,60.0,częściowe,2026-07-04
IK-07-01564,Z02,15.6,brak,2025-02-22
IK-07-01564,Z12,32.0,częściowe,2025-07-05
IK-07-01565,Z01,38.3,częściowe,2025-07-12
IK-07-01565,Z07,24.1,częściowe,2026-07-10
IK-07-01565,Z02,42.6,częściowe,2025-04-16
IK-07-01565,Z12,39.8,brak,2025-12-06
IK-07-01566,Z01,15.3,częściowe,2026-01-30
IK-07-01566,Z07,43.6,częściowe,2024-11-28
IK-07-01566,Z02,38.9,częściowe,2025-05-07
IK-07-01566,Z12,18.4,brak,2025-01-08
IK-07-01567,Z01,39.6,częściowe,2025-01-12
IK-07-01567,Z07,30.3,częściowe,2025-07-27
IK-07-01567,Z02,76.0,brak,2025-03-11
IK-07-01567,Z12,51.8,częściowe,2025-04-29
IK-07-01568,Z01,37.5,częściowe,2025-10-10
IK-07-01568,Z07,25.2,brak,2026-06-18
IK-07-01568,Z02,37.2,częściowe,2025-05-01
IK-07-01568,Z12,55.5,częściowe,2026-03-08
IK-07-01569,Z01,19.4,częściowe,2026-08-18
IK-07-01569,Z07,63.8,pełne,2025-12-01
IK-07-01569,Z02,33.6,częściowe,2026-01-06
IK-07-01569,Z12,31.5,częściowe,2025-03-22
IK-07-01570,Z01,50.5,częściowe,2024-12-01
IK-07-01570,Z07,43.7,częściowe,2025-08-08
IK-07-01570,Z02,73.3,pełne,2026-03-31
IK-07-01570,Z12,56.5,częściowe,2026-05-26
IK-07-01571,Z01,69.9,częściowe,2024-12-28
IK-07-01571,Z07,29.6,brak,2026-03-01
IK-07-01571,Z02,36.1,brak,2025-04-22
IK-07-01571,Z12,50.1,brak,2025-12-22
IK-07-01572,Z01,39.6,częściowe,2024-11-19
IK-07-01572,Z07,20.4,częściowe,2025-06-23
IK-07-01572,Z02,55.8,częściowe,2024-10-28
IK-07-01572,Z12,67.3,brak,2025-03-15
IK-07-01573,Z01,51.0,pełne,2025-11-18
IK-07-01573,Z07,47.0,brak,2025-07-27
IK-07-01573,Z02,20.0,częściowe,2026-01-28
IK-07-01573,Z12,64.0,pełne,2026-01-12
IK-07-01574,Z01,63.6,częściowe,2026-06-09
IK-07-01574,Z07,51.9,pełne,2024-11-10
IK-07-01574,Z02,27.3,częściowe,2025-01-14
IK-07-01574,Z12,46.8,częściowe,2025-02-02
IK-07-01575,Z01,20.3,brak,2026-07-26
IK-07-01575,Z07,49.3,pełne,2026-07-16
IK-07-01575,Z02,51.2,częściowe,2025-06-14
IK-07-01575,Z12,66.5,częściowe,2026-01-26
IK-07-01576,Z01,24.7,brak,2026-03-03
IK-07-01576,Z07,35.3,częściowe,2026-05-12
IK-07-01576,Z02,42.4,częściowe,2026-07-26
IK-07-01576,Z12,53.0,brak,2025-10-10
IK-07-01577,Z01,25.9,brak,2026-04-17
IK-07-01577,Z07,42.6,częściowe,2025-09-04
IK-07-01577,Z02,64.8,pełne,2026-05-12
IK-07-01577,Z12,63.4,brak,2025-02-20
IK-07-01578,Z01,63.1,brak,2025-09-10
IK-07-01578,Z07,42.7,brak,2026-06-18
IK-07-01578,Z02,62.9,częściowe,2025-11-06
IK-07-01578,Z12,65.4,brak,2025-02-06
IK-07-01579,Z01,17.3,brak,2024-10-22
IK-07-01579,Z07,21.4,częściowe,2025-11-11
IK-07-01579,Z02,21.7,częściowe,2025-03-02
IK-07-01579,Z12,69.2,brak,2025-08-08
IK-07-01580,Z01,56.6,częściowe,2025-12-15
IK-07-01580,Z07,61.0,brak,2025-08-22
IK-07-01580,Z02,74.1,brak,2026-07-08
IK-07-01580,Z12,19.3,pełne,2025-06-22
IK-07-01581,Z01,35.5,częściowe,2024-12-05
IK-07-01581,Z07,69.2,częściowe,2025-12-17
IK-07-01581,Z02,22.0,brak,2024-11-15
IK-07-01581,Z12,31.7,brak,2025-01-22
IK-07-01582,Z01,41.4,częściowe,2025-09-21
IK-07-01582,Z07,38.1,częściowe,2024-12-26
IK-07-01582,Z02,52.2,pełne,2025-09-19
IK-07-01582,Z12,25.9,częściowe,2024-12-28
IK-07-01583,Z01,33.2,brak,2024-11-29
IK-07-01583,Z07,35.5,brak,2025-07-05
IK-07-01583,Z02,39.3,częściowe,2025-06-01
IK-07-01583,Z12,62.7,częściowe,2025-04-23
IK-07-01584,Z01,35.7,brak,2025-10-09
IK-07-01584,Z07,55.3,pełne,2026-02-24
IK-07-01584,Z02,47.8,częściowe,2025-03-16
IK-07-01584,Z12,66.7,częściowe,2025-04-04
IK-07-01585,Z01,27.6,brak,2026-03-05
IK-07-01585,Z07,30.0,brak,2025-03-24
IK-07-01585,Z02,28.5,częściowe,2025-04-04
IK-07-01585,Z12,30.8,częściowe,2025-04-19
IK-07-01586,Z01,15.7,pełne,2025-07-23
IK-07-01586,Z07,34.9,częściowe,2025-11-09
IK-07-01586,Z02,80.7,brak,2026-04-14
IK-07-01586,Z12,44.3,brak,2025-12-21
IK-07-01587,Z01,42.1,częściowe,2025-01-15
IK-07-01587,Z07,53.3,brak,2026-05-05
IK-07-01587,Z02,65.2,częściowe,2025-08-17
IK-07-01587,Z12,23.7,pełne,2025-02-27
IK-07-01588,Z01,45.4,pełne,2026-06-23
IK-07-01588,Z07,36.9,brak,2026-04-18
IK-07-01588,Z02,63.2,brak,2025-05-09
IK-07-01588,Z12,66.7,częściowe,2026-06-06
IK-07-01589,Z01,33.5,częściowe,2026-02-23
IK-07-01589,Z07,42.2,pełne,2025-06-27
IK-07-01589,Z02,45.4,pełne,2025-07-04
IK-07-01589,Z12,19.9,częściowe,2025-06-22
IK-07-01590,Z01,26.0,brak,2025-06-21
IK-07-01590,Z07,56.3,pełne,2025-03-28
IK-07-01590,Z02,45.5,częściowe,2025-03-19
IK-07-01590,Z12,17.4,częściowe,2024-11-16
IK-07-01591,Z01,64.6,brak,2025-06-12
IK-07-01591,Z07,65.2,pełne,2025-11-02
IK-07-01591,Z02,91.3,pełne,2025-05-06
IK-07-01591,Z12,63.1,częściowe,2024-10-20
IK-07-01592,Z01,19.9,brak,2026-04-30
IK-07-01592,Z07,40.5,częściowe,2025-03-06
IK-07-01592,Z02,30.9,brak,2026-04-18
IK-07-01592,Z12,38.9,częściowe,2025-04-25
IK-07-01593,Z01,47.3,częściowe,2026-05-22
IK-07-01593,Z07,60.2,pełne,2025-03-08
IK-07-01593,Z02,83.0,częściowe,2025-02-09
IK-07-01593,Z12,52.2,brak,2025-11-16
IK-07-01594,Z01,67.1,częściowe,2026-02-01
IK-07-01594,Z07,30.7,częściowe,2026-02-23
IK-07-01594,Z02,50.6,częściowe,2025-07-01
IK-07-01594,Z12,17.6,brak,2025-10-23
IK-07-01595,Z01,19.0,brak,2026-04-24
IK-07-01595,Z07,35.8,brak,2025-07-07
IK-07-01595,Z02,49.3,pełne,2026-02-02
IK-07-01595,Z12,33.8,częściowe,2025-03-28
IK-07-01596,Z01,47.0,brak,2025-08-27
IK-07-01596,Z07,65.8,częściowe,2025-11-09
IK-07-01596,Z02,88.9,brak,2025-07-14
IK-07-01596,Z12,67.2,częściowe,2025-12-07
IK-07-01597,Z01,33.5,brak,2025-11-21
IK-07-01597,Z07,66.7,częściowe,2025-08-28
IK-07-01597,Z02,48.5,pełne,2026-02-22
IK-07-01597,Z12,16.8,częściowe,2025-11-24
IK-07-01598,Z01,58.5,pełne,2026-06-12
IK-07-01598,Z07,20.0,pełne,2026-06-27
IK-07-01598,Z02,87.8,częściowe,2026-01-22
IK-07-01598,Z12,15.5,częściowe,2024-12-22
IK-07-01599,Z01,52.3,częściowe,2025-10-18
IK-07-01599,Z07,49.2,brak,2025-09-02
IK-07-01599,Z02,53.0,częściowe,2026-05-30
IK-07-01599,Z12,60.7,brak,2025-05-31
IK-07-01600,Z01,21.0,częściowe,2024-10-27
IK-07-01600,Z07,61.5,częściowe,2026-03-25
IK-07-01600,Z02,18.9,brak,2025-10-16
IK-07-01600,Z12,40.0,częściowe,2024-10-23
IK-07-01601,Z01,34.4,częściowe,2026-02-09
IK-07-01601,Z07,30.7,częściowe,2025-10-26
IK-07-01601,Z02,60.4,częściowe,2026-08-08
IK-07-01601,Z12,30.8,częściowe,2025-06-29
IK-07-01602,Z01,57.9,brak,2026-01-06
IK-07-01602,Z07,47.3,pełne,2025-04-27
IK-07-01602,Z02,39.4,brak,2026-07-24
IK-07-01602,Z12,26.4,brak,2025-01-22
IK-07-01603,Z01,64.9,brak,2025-04-17
IK-07-01603,Z07,67.0,częściowe,2025-07-13
IK-07-01603,Z02,66.5,częściowe,2025-09-15
IK-07-01603,Z12,33.4,częściowe,2026-06-29
IK-07-01604,Z01,51.0,brak,2026-04-23
IK-07-01604,Z07,45.1,brak,2026-05-29
IK-07-01604,Z02,33.8,częściowe,2025-06-30
IK-07-01604,Z12,26.0,brak,2024-10-10
IK-07-01605,Z01,21.1,brak,2026-07-03
IK-07-01605,Z07,28.4,częściowe,2025-10-17
IK-07-01605,Z02,59.5,brak,2025-08-21
IK-07-01605,Z12,50.9,częściowe,2026-08-14
IK-07-01606,Z01,37.4,częściowe,2025-03-04
IK-07-01606,Z07,65.3,brak,2024-11-25
IK-07-01606,Z02,59.0,częściowe,2026-07-28
IK-07-01606,Z12,38.4,brak,2025-11-04
IK-07-01607,Z01,16.2,brak,2025-01-05
IK-07-01607,Z07,68.7,brak,2024-11-28
IK-07-01607,Z02,26.6,częściowe,2025-08-06
IK-07-01607,Z12,46.8,pełne,2025-10-06
IK-07-01608,Z01,44.7,brak,2025-09-11
IK-07-01608,Z07,48.3,częściowe,2025-10-01
IK-07-01608,Z02,58.4,brak,2026-01-11
IK-07-01608,Z12,19.1,brak,2025-11-15
IK-07-01609,Z01,30.2,pełne,2025-04-19
IK-07-01609,Z07,48.2,częściowe,2026-06-05
IK-07-01609,Z02,43.0,częściowe,2025-06-05
IK-07-01609,Z12,33.7,częściowe,2026-05-15
IK-07-01610,Z01,65.2,pełne,2025-05-30
IK-07-01610,Z07,47.3,pełne,2025-01-05
IK-07-01610,Z02,15.9,częściowe,2025-11-22
IK-07-01610,Z12,17.8,częściowe,2025-03-03
IK-07-01611,Z01,65.3,częściowe,2025-09-29
IK-07-01611,Z07,29.0,częściowe,2025-07-23
IK-07-01611,Z02,20.2,brak,2026-03-18
IK-07-01611,Z12,22.3,brak,2025-04-08
IK-07-01612,Z01,40.6,pełne,2025-06-22
IK-07-01612,Z07,65.2,częściowe,2026-08-11
IK-07-01612,Z02,57.5,brak,2025-07-01
IK-07-01612,Z12,50.1,częściowe,2026-05-09
IK-07-01613,Z01,41.3,brak,2025-09-07
IK-07-01613,Z07,40.6,częściowe,2026-06-27
IK-07-01613,Z02,35.4,częściowe,2025-01-26
IK-07-01613,Z12,66.5,częściowe,2026-03-20
IK-07-01614,Z01,27.5,częściowe,2025-04-13
IK-07-01614,Z07,68.5,częściowe,2025-05-27
IK-07-01614,Z02,75.5,brak,2025-10-01
IK-07-01614,Z12,45.2,częściowe,2025-05-02
IK-08-01615,Z02,59.8,brak,2025-05-27
IK-08-01615,Z08,65.4,częściowe,2025-10-01
IK-08-01615,Z19,26.7,częściowe,2025-01-20
IK-08-01615,Z07,62.2,brak,2025-09-26
IK-08-01616,Z02,22.5,brak,2024-11-10
IK-08-01616,Z08,37.4,pełne,2025-07-25
IK-08-01616,Z19,47.4,częściowe,2026-03-05
IK-08-01616,Z07,46.8,pełne,2026-05-13
IK-08-01617,Z02,86.7,częściowe,2026-08-24
IK-08-01617,Z08,36.5,brak,2026-04-25
IK-08-01617,Z19,40.0,częściowe,2025-05-17
IK-08-01617,Z07,67.2,pełne,2025-06-02
IK-08-01618,Z02,19.5,brak,2025-05-25
IK-08-01618,Z08,62.2,częściowe,2024-11-14
IK-08-01618,Z19,36.4,częściowe,2025-09-02
IK-08-01618,Z07,29.5,częściowe,2025-08-07
IK-08-01619,Z02,92.4,częściowe,2025-09-15
IK-08-01619,Z08,64.0,częściowe,2026-08-20
IK-08-01619,Z19,44.2,częściowe,2026-03-31
IK-08-01619,Z07,41.2,częściowe,2025-07-01
IK-08-01620,Z02,28.4,brak,2026-05-22
IK-08-01620,Z08,42.6,częściowe,2025-12-10
IK-08-01620,Z19,38.5,brak,2025-03-08
IK-08-01620,Z07,16.7,pełne,2025-07-21
IK-08-01621,Z02,54.2,brak,2025-02-04
IK-08-01621,Z08,65.2,częściowe,2025-08-16
IK-08-01621,Z19,42.2,częściowe,2024-10-25
IK-08-01621,Z07,59.7,częściowe,2026-07-31
IK-08-01622,Z02,66.8,częściowe,2026-04-29
IK-08-01622,Z08,36.0,częściowe,2025-07-01
IK-08-01622,Z19,45.2,częściowe,2025-08-11
IK-08-01622,Z07,19.6,pełne,2025-01-08
IK-08-01623,Z02,18.1,częściowe,2026-04-22
IK-08-01623,Z08,24.2,częściowe,2025-01-31
IK-08-01623,Z19,53.7,częściowe,2025-06-20
IK-08-01623,Z07,28.2,częściowe,2024-12-07
IK-08-01624,Z02,66.5,częściowe,2026-06-17
IK-08-01624,Z08,52.7,pełne,2025-02-17
IK-08-01624,Z19,44.3,częściowe,2025-05-23
IK-08-01624,Z07,47.0,brak,2026-03-26
IK-08-01625,Z02,82.3,pełne,2025-03-01
IK-08-01625,Z08,63.9,brak,2025-06-12
IK-08-01625,Z19,25.7,pełne,2025-05-07
IK-08-01625,Z07,15.2,brak,2026-07-28
IK-08-01626,Z02,81.0,brak,2026-01-23
IK-08-01626,Z08,59.2,brak,2026-06-07
IK-08-01626,Z19,20.5,pełne,2026-03-17
IK-08-01626,Z07,50.6,pełne,2025-08-09
IK-08-01627,Z02,64.6,brak,2025-09-25
IK-08-01627,Z08,52.3,pełne,2025-11-02
IK-08-01627,Z19,15.8,częściowe,2026-03-16
IK-08-01627,Z07,39.4,częściowe,2025-09-03
IK-08-01628,Z02,31.3,brak,2026-08-22
IK-08-01628,Z08,51.3,częściowe,2024-12-04
IK-08-01628,Z19,46.1,częściowe,2025-05-13
IK-08-01628,Z07,52.4,brak,2026-05-28
IK-08-01629,Z02,89.5,częściowe,2026-08-15
IK-08-01629,Z08,60.3,częściowe,2025-04-08
IK-08-01629,Z19,39.5,częściowe,2026-04-26
IK-08-01629,Z07,35.1,częściowe,2025-01-02
IK-08-01630,Z02,81.0,częściowe,2025-07-03
IK-08-01630,Z08,38.3,brak,2024-12-22
IK-08-01630,Z19,26.5,częściowe,2026-05-02
IK-08-01630,Z07,31.6,częściowe,2024-10-21
IK-08-01631,Z02,65.0,brak,2025-03-31
IK-08-01631,Z08,44.6,pełne,2025-01-28
IK-08-01631,Z19,30.7,pełne,2025-08-06
IK-08-01631,Z07,28.9,brak,2026-07-09
IK-08-01632,Z02,63.8,częściowe,2025-06-21
IK-08-01632,Z08,27.8,częściowe,2026-02-12
IK-08-01632,Z19,18.1,częściowe,2024-12-16
IK-08-01632,Z07,45.0,brak,2025-09-05
IK-08-01633,Z02,52.8,brak,2024-10-18
IK-08-01633,Z08,20.8,pełne,2025-01-08
IK-08-01633,Z19,35.5,brak,2025-08-03
IK-08-01633,Z07,25.5,brak,2025-06-30
IK-08-01634,Z02,29.9,częściowe,2025-12-09
IK-08-01634,Z08,16.9,brak,2025-02-27
IK-08-01634,Z19,64.1,częściowe,2025-08-24
IK-08-01634,Z07,32.9,częściowe,2025-03-06
IK-08-01635,Z02,34.1,pełne,2026-03-05
IK-08-01635,Z08,15.4,pełne,2026-03-12
IK-08-01635,Z19,53.9,pełne,2026-07-10
IK-08-01635,Z07,25.1,brak,2025-02-26
IK-08-01636,Z02,36.9,częściowe,2025-06-27
IK-08-01636,Z08,19.9,pełne,2025-10-18
IK-08-01636,Z19,30.9,częściowe,2025-03-04
IK-08-01636,Z07,62.1,brak,2026-02-08
IK-08-01637,Z02,20.8,pełne,2025-04-07
IK-08-01637,Z08,40.0,pełne,2026-03-16
IK-08-01637,Z19,22.6,brak,2026-06-29
IK-08-01637,Z07,67.5,częściowe,2026-04-09
IK-08-01638,Z02,62.8,częściowe,2025-07-26
IK-08-01638,Z08,30.0,częściowe,2026-05-30
IK-08-01638,Z19,62.9,brak,2025-01-25
IK-08-01638,Z07,39.3,brak,2025-12-28
IK-08-01639,Z02,25.0,częściowe,2024-12-20
IK-08-01639,Z08,23.0,częściowe,2025-08-16
IK-08-01639,Z19,43.8,brak,2026-03-20
IK-08-01639,Z07,41.2,częściowe,2024-12-04
IK-08-01640,Z02,60.2,częściowe,2025-01-07
IK-08-01640,Z08,35.2,częściowe,2025-07-28
IK-08-01640,Z19,66.8,częściowe,2025-05-05
IK-08-01640,Z07,32.9,częściowe,2024-10-12
IK-08-01641,Z02,96.6,częściowe,2025-12-18
IK-08-01641,Z08,40.1,częściowe,2026-01-19
IK-08-01641,Z19,17.2,częściowe,2026-05-13
IK-08-01641,Z07,23.7,częściowe,2026-08-15
IK-08-01642,Z02,29.8,częściowe,2025-12-09
IK-08-01642,Z08,33.0,częściowe,2024-12-23
IK-08-01642,Z19,54.4,pełne,2026-08-09
IK-08-01642,Z07,43.9,częściowe,2024-11-15
IK-08-01643,Z02,61.2,częściowe,2025-02-08
IK-08-01643,Z08,29.0,częściowe,2025-11-14
IK-08-01643,Z19,57.5,częściowe,2026-06-11
IK-08-01643,Z07,51.4,częściowe,2025-06-11
IK-08-01644,Z02,33.2,częściowe,2025-01-01
IK-08-01644,Z08,36.4,częściowe,2025-09-19
IK-08-01644,Z19,64.7,pełne,2026-07-08
IK-08-01644,Z07,21.2,brak,2024-11-25
IK-08-01645,Z02,54.0,pełne,2025-01-27
IK-08-01645,Z08,54.3,częściowe,2026-02-27
IK-08-01645,Z19,29.1,częściowe,2026-06-27
IK-08-01645,Z07,37.6,częściowe,2025-10-25
IK-08-01646,Z02,59.9,częściowe,2026-03-25
IK-08-01646,Z08,65.2,brak,2025-12-27
IK-08-01646,Z19,20.7,częściowe,2025-07-30
IK-08-01646,Z07,28.0,brak,2026-03-18
IK-08-01647,Z02,29.1,częściowe,2025-10-09
IK-08-01647,Z08,36.4,brak,2025-07-12
IK-08-01647,Z19,40.2,brak,2025-02-15
IK-08-01647,Z07,60.4,brak,2024-10-17
IK-08-01648,Z02,38.8,brak,2025-12-19
IK-08-01648,Z08,22.1,brak,2025-03-31
IK-08-01648,Z19,32.7,częściowe,2025-02-16
IK-08-01648,Z07,68.8,brak,2024-11-24
IK-08-01649,Z02,62.3,częściowe,2025-02-28
IK-08-01649,Z08,59.6,pełne,2025-06-10
IK-08-01649,Z19,22.8,częściowe,2026-01-17
IK-08-01649,Z07,47.8,częściowe,2025-11-23
IK-08-01650,Z02,47.7,pełne,2025-11-09
IK-08-01650,Z08,49.7,brak,2026-02-20
IK-08-01650,Z19,30.6,pełne,2025-08-24
IK-08-01650,Z07,41.3,brak,2025-03-28
IK-08-01651,Z02,44.7,brak,2026-07-23
IK-08-01651,Z08,68.7,częściowe,2024-11-17
IK-08-01651,Z19,59.3,częściowe,2026-01-20
IK-08-01651,Z07,39.8,brak,2025-11-01
IK-08-01652,Z02,91.2,pełne,2026-06-09
IK-08-01652,Z08,30.3,brak,2025-04-12
IK-08-01652,Z19,40.0,częściowe,2025-04-13
IK-08-01652,Z07,19.1,brak,2025-05-19
IK-08-01653,Z02,20.9,częściowe,2025-06-04
IK-08-01653,Z08,66.1,pełne,2025-02-07
IK-08-01653,Z19,24.8,częściowe,2026-04-14
IK-08-01653,Z07,62.1,częściowe,2024-12-06
IK-08-01654,Z02,23.1,częściowe,2025-11-08
IK-08-01654,Z08,42.0,częściowe,2026-05-17
IK-08-01654,Z19,58.3,pełne,2025-06-21
IK-08-01654,Z07,60.2,częściowe,2025-09-23
IK-08-01655,Z02,22.3,częściowe,2026-07-13
IK-08-01655,Z08,55.1,pełne,2026-03-09
IK-08-01655,Z19,43.0,częściowe,2026-08-20
IK-08-01655,Z07,61.0,częściowe,2025-11-18
IK-08-01656,Z02,22.7,częściowe,2026-07-16
IK-08-01656,Z08,64.7,brak,2025-11-19
IK-08-01656,Z19,65.1,częściowe,2026-08-09
IK-08-01656,Z07,38.5,częściowe,2025-12-17
IK-08-01657,Z02,19.2,częściowe,2024-10-18
IK-08-01657,Z08,16.0,brak,2026-04-01
IK-08-01657,Z19,44.3,częściowe,2026-07-04
IK-08-01657,Z07,23.1,pełne,2024-10-18
IK-08-01658,Z02,67.3,brak,2025-03-29
IK-08-01658,Z08,17.8,brak,2025-11-20
IK-08-01658,Z19,23.8,częściowe,2026-07-08
IK-08-01658,Z07,26.3,częściowe,2025-10-19
IK-08-01659,Z02,51.8,częściowe,2025-08-27
IK-08-01659,Z08,57.6,częściowe,2026-03-16
IK-08-01659,Z19,26.5,częściowe,2026-04-17
IK-08-01659,Z07,43.7,częściowe,2025-07-19
IK-08-01660,Z02,59.2,pełne,2026-07-27
IK-08-01660,Z08,43.3,częściowe,2025-07-05
IK-08-01660,Z19,64.8,pełne,2026-05-10
IK-08-01660,Z07,63.5,brak,2024-12-30
IK-08-01661,Z02,28.0,brak,2025-02-06
IK-08-01661,Z08,50.2,brak,2025-04-20
IK-08-01661,Z19,61.7,częściowe,2026-03-21
IK-08-01661,Z07,25.6,pełne,2025-06-19
IK-08-01662,Z02,30.8,brak,2025-04-18
IK-08-01662,Z08,45.4,pełne,2025-09-27
