gmina_code,powiat_code,voivodeship_code,gmina_name,gmina_type,population,lat,lon
2602005,2602,26,gmina świętokrzyskie-wschodni-02-05,wiejska,10485,49.96581,19.89452
2602006,2602,26,gmina świętokrzyskie-wschodni-02-06,wiejska,13679,50.02131,19.84108
2603001,2603,26,gmina świętokrzyskie-zachodni-03-01,wiejska,8294,50.83817,20.3368
2603002,2603,26,gmina świętokrzyskie-zachodni-03-02,wiejska,13194,50.94625,19.89431
2603003,2603,26,gmina świętokrzyskie-zachodni-03-03,miejsko-wiejska,5854,50.75776,19.98305
2603004,2603,26,gmina świętokrzyskie-zachodni-03-04,wiejska,4337,50.95293,20.17817
2603005,2603,26,gmina świętokrzyskie-zachodni-03-05,miejsko-wiejska,6704,50.87178,20.05268
2603006,2603,26,gmina świętokrzyskie-zachodni-03-06,wiejska,12661,50.6136,19.98265
2604001,2604,26,gmina świętokrzyskie-centralny-04-01,wiejska,7816,51.25254,21.57911
2604002,2604,26,gmina świętokrzyskie-centralny-04-02,miejsko-wiejska,1800,51.03085,21.68691
2604003,2604,26,gmina świętokrzyskie-centralny-04-03,wiejska,8430,51.39036,21.80923
2604004,2604,26,gmina świętokrzyskie-centralny-04-04,wiejska,8523,51.16726,21.9083
2604005,2604,26,gmina świętokrzyskie-centralny-04-05,wiejska,5620,51.15323,21.49155
2604006,2604,26,gmina świętokrzyskie-centralny-04-06,wiejska,19530,51.22249,21.56408
2605001,2605,26,gmina świętokrzyskie-miejski-05-01,miejsko-wiejska,7547,50.51914,20.09176
2605002,2605,26,gmina świętokrzyskie-miejski-05-02,miejska,19314,50.36783,20.2038
2605003,2605,26,gmina świętokrzyskie-miejski-05-03,wiejska,6489,50.3939,19.88555
2605004,2605,26,gmina świętokrzyskie-miejski-05-04,wiejska,8502,50.42933,20.07829
2605005,2605,26,gmina świętokrzyskie-miejski-05-05,wiejska,9165,50.55013,20.2727
2605006,2605,26,gmina świętokrzyskie-miejski-05-06,miejsko-wiejska,11415,50.4216,20.03167
2606001,2606,26,gmina świętokrzyskie-północny-06-01,miejska,14083,50.91236,21.48984
2606002,2606,26,gmina świętokrzyskie-północny-06-02,miejska,16522,51.00196,21.30267
2606003,2606,26,gmina świętokrzyskie-północny-06-03,miejsko-wiejska,2893,51.09599,21.39597
2606004,2606,26,gmina świętokrzyskie-północny-06-04,wiejska,4822,50.84727,21.56649
2606005,2606,26,gmina świętokrzyskie-północny-06-05,wiejska,19004,50.93707,21.44515
2606006,2606,26,gmina świętokrzyskie-północny-06-06,wiejska,15747,50.75411,21.85982
2607001,2607,26,gmina świętokrzyskie-południowy-07-01,wiejska,36876,50.08368,20.71844
2607002,2607,26,gmina świętokrzyskie-południowy-07-02,miejsko-wiejska,5188,50.40108,20.65748
2607003,2607,26,gmina świętokrzyskie-południowy-07-03,miejsko-wiejska,13403,50.42087,20.5639
2607004,2607,26,gmina świętokrzyskie-południowy-07-04,miejsko-wiejska,7282,50.50242,20.51206
2607005,2607,26,gmina świętokrzyskie-południowy-07-05,wiejska,2919,50.69456,20.61491
2607006,2607,26,gmina świętokrzyskie-południowy-07-06,wiejska,7441,50.38379,20.84111
2608001,2608,26,gmina świętokrzyskie-wschodni-08-01,miejska,80751,51.66748,19.40304
2608002,2608,26,gmina świętokrzyskie-wschodni-08-02,wiejska,3435,51.54022,19.64057
2608003,2608,26,gmina świętokrzyskie-wschodni-08-03,miejsko-wiejska,2786,51.6986,19.48513
2608004,2608,26,gmina świętokrzyskie-wschodni-08-04,wiejska,20452,51.82877,19.64436
2608005,2608,26,gmina świętokrzyskie-wschodni-08-05,wiejska,10637,51.43194,19.81003
2608006,2608,26,gmina świętokrzyskie-wschodni-08-06,miejska,19754,51.45075,19.63656
2609001,2609,26,gmina świętokrzyskie-zachodni-09-01,miejsko-wiejska,6070,50.37092,20.54746
2609002,2609,26,gmina świętokrzyskie-zachodni-09-02,miejska,16532,50.63874,20.11526
2609003,2609,26,gmina świętokrzyskie-zachodni-09-03,miejska,73245,50.28104,20.36683
2609004,2609,26,gmina świętokrzyskie-zachodni-09-04,wiejska,5979,50.36851,20.51928
2609005,2609,26,gmina świętokrzyskie-zachodni-09-05,wiejska,20535,50.56796,20.2901
2609006,2609,26,gmina świętokrzyskie-zachodni-09-06,miejska,30158,50.31152,20.17863
2610001,2610,26,gmina świętokrzyskie-centralny-10-01,wiejska,3981,50.6453,21.09436
2610002,2610,26,gmina świętokrzyskie-centralny-10-02,miejsko-wiejska,2476,50.69615,21.33497
2610003,2610,26,gmina świętokrzyskie-centralny-10-03,miejsko-wiejska,16245,50.62611,20.78152
2610004,2610,26,gmina świętokrzyskie-centralny-10-04,miejsko-wiejska,10776,50.40091,21.25786
2610005,2610,26,gmina świętokrzyskie-centralny-10-05,wiejska,7098,50.94025,20.71881
2610006,2610,26,gmina świętokrzyskie-centralny-10-06,miejska,47536,50.68911,20.98403
2611001,2611,26,gmina świętokrzyskie-miejski-11-01,wiejska,3465,51.06928,19.75224
2611002,2611,26,gmina świętokrzyskie-miejski-11-02,miejsko-wiejska,24508,51.12288,19.51093
2611003,2611,26,gmina świętokrzyskie-miejski-11-03,wiejska,4348,50.81393,19.90368
2611004,2611,26,gmina świętokrzyskie-miejski-11-04,wiejska,5001,51.18426,19.72353
2611005,2611,26,gmina świętokrzyskie-miejski-11-05,miejsko-wiejska,9942,50.95194,19.7493
2611006,2611,26,gmina świętokrzyskie-miejski-11-06,wiejska,8025,50.94383,19.75601
2612001,2612,26,gmina świętokrzyskie-północny-12-01,wiejska,7411,50.99208,20.39632
2612002,2612,26,gmina świętokrzyskie-północny-12-02,miejsko-wiejska,7787,51.15942,20.19612
2612003,2612,26,gmina świętokrzyskie-północny-12-03,miejsko-wiejska,3828,51.32142,20.57621
2612004,2612,26,gmina świętokrzyskie-północny-12-04,miejska,46534,51.04544,20.22529
2612005,2612,26,gmina świętokrzyskie-północny-12-05,wiejska,19092,51.04986,20.16216
2612006,2612,26,gmina świętokrzyskie-północny-12-06,miejsko-wiejska,25868,51.08966,20.61835
2613001,2613,26,gmina świętokrzyskie-południowy-13-01,miejsko-wiejska,3404,51.45165,20.64834
2613002,2613,26,gmina świętokrzyskie-południowy-13-02,miejska,27404,51.34997,20.03296
2613003,2613,26,gmina świętokrzyskie-południowy-13-03,wiejska,15852,51.28417,20.23682
2613004,2613,26,gmina świętokrzyskie-południowy-13-04,wiejska,3769,51.58669,20.47426
2613005,2613,26,gmina świętokrzyskie-południowy-13-05,wiejska,7945,51.23425,20.54665
2613006,2613,26,gmina świętokrzyskie-południowy-13-06,wiejska,6458,51.24061,19.92003
2614001,2614,26,gmina świętokrzyskie-wschodni-14-01,miejsko-wiejska,5428,50.46899,20.77928
2614002,2614,26,gmina świętokrzyskie-wschodni-14-02,wiejska,12855,50.60929,20.9652
2614003,2614,26,gmina świętokrzyskie-wschodni-14-03,wiejska,5174,50.66656,21.26259
2614004,2614,26,gmina świętokrzyskie-wschodni-14-04,wiejska,6528,50.70807,20.60017
2614005,2614,26,gmina świętokrzyskie-wschodni-14-05,wiejska,20794,50.59605,21.09722
2614006,2614,26,gmina świętokrzyskie-wschodni-14-06,wiejska,7507,50.7376,21.02511
2801001,2801,28,gmina warmińsko-mazurskie-południowy-01-01,miejsko-wiejska,6121,54.23186,20.60224
2801002,2801,28,gmina warmińsko-mazurskie-południowy-01-02,miejsko-wiejska,13125,54.03918,20.81287
2801003,2801,28,gmina warmińsko-mazurskie-południowy-01-03,miejska,20202,54.09641,20.54226
2801004,2801,28,gmina warmińsko-mazurskie-południowy-01-04,miejsko-wiejska,9447,54.09565,20.64382
2801005,2801,28,gmina warmińsko-mazurskie-południowy-01-05,wiejska,7831,54.10733,20.62934
2801006,2801,28,gmina warmińsko-mazurskie-południowy-01-06,wiejska,7481,53.95919,21.19214
2802001,2802,28,gmina warmińsko-mazurskie-wschodni-02-01,wiejska,15625,53.19497,21.01862
2802002,2802,28,gmina warmińsko-mazurskie-wschodni-02-02,miejsko-wiejska,2375,52.82697,20.72005
2802003,2802,28,gmina warmińsko-mazurskie-wschodni-02-03,wiejska,3447,53.12871,20.83499
2802004,2802,28,gmina warmińsko-mazurskie-wschodni-02-04,wiejska,14337,53.0115,20.87185
2802005,2802,28,gmina warmińsko-mazurskie-wschodni-02-05,wiejska,8175,53.20465,20.69716
2802006,2802,28,gmina warmińsko-mazurskie-wschodni-02-06,wiejska,19101,53.14601,21.13301
2803001,2803,28,gmina warmińsko-mazurskie-zachodni-03-01,wiejska,4963,53.50353,20.61806
2803002,2803,28,gmina warmińsko-mazurskie-zachodni-03-02,wiejska,6613,53.48916,20.57256
2803003,2803,28,gmina warmińsko-mazurskie-zachodni-03-03,miejska,5164,53.00879,20.87116
2803004,2803,28,gmina warmińsko-mazurskie-zachodni-03-04,miejsko-wiejska,17374,53.65231,20.62607
2803005,2803,28,gmina warmińsko-mazurskie-zachodni-03-05,miejsko-wiejska,3635,53.35241,20.63157
2803006,2803,28,gmina warmińsko-mazurskie-zachodni-03-06,wiejska,4340,53.62127,21.05491
2804001,2804,28,gmina warmińsko-mazurskie-centralny-04-01,wiejska,10900,53.25757,20.49944
2804002,2804,28,gmina warmińsko-mazurskie-centralny-04-02,wiejska,21137,53.2689,20.69054
2804003,2804,28,gmina warmińsko-mazurskie-centralny-04-03,miejska,36254,53.18284,20.77339
2804004,2804,28,gmina warmińsko-mazurskie-centralny-04-04,wiejska,3313,53.4003,20.72564
2804005,2804,28,gmina warmińsko-mazurskie-centralny-04-05,miejsko-wiejska,16621,53.23283,20.7196
2804006,2804,28,gmina warmińsko-mazurskie-centralny-04-06,miejsko-wiejska,3821,53.35775,20.57907
2805001,2805,28,gmina warmińsko-mazurskie-miejski-05-01,wiejska,5993,53.49363,19.81758
2805002,2805,28,gmina warmińsko-mazurskie-miejski-05-02,wiejska,2813,53.46349,19.94564
2805003,2805,28,gmina warmińsko-mazurskie-miejski-05-03,wiejska,6408,53.46427,19.82541
2805004,2805,28,gmina warmińsko-mazurskie-miejski-05-04,miejsko-wiejska,7494,53.35952,19.78764
2805005,2805,28,gmina warmińsko-mazurskie-miejski-05-05,wiejska,15007,53.35684,19.7234
2805006,2805,28,gmina warmińsko-mazurskie-miejski-05-06,wiejska,3440,53.61587,19.777
2806001,2806,28,gmina warmińsko-mazurskie-północny-06-01,wiejska,4783,54.08324,20.40422
2806002,2806,28,gmina warmińsko-mazurskie-północny-06-02,wiejska,4269,53.88143,20.43021
2806003,2806,28,gmina warmińsko-mazurskie-północny-06-03,wiejska,18798,53.97594,20.72148
2806004,2806,28,gmina warmińsko-mazurskie-północny-06-04,miejsko-wiejska,4824,54.16999,20.43794
2806005,2806,28,gmina warmińsko-mazurskie-północny-06-05,wiejska,8302,54.07812,21.07518
2806006,2806,28,gmina warmińsko-mazurskie-północny-06-06,miejska,39769,53.99417,20.76306
2807001,2807,28,gmina warmińsko-mazurskie-południowy-07-01,wiejska,30505,53.35484,21.13808
2807002,2807,28,gmina warmińsko-mazurskie-południowy-07-02,wiejska,6996,53.51247,21.23493
2807003,2807,28,gmina warmińsko-mazurskie-południowy-07-03,miejska,11984,53.7492,21.02785
2807004,2807,28,gmina warmińsko-mazurskie-południowy-07-04,wiejska,7157,53.70265,21.29241
2807005,2807,28,gmina warmińsko-mazurskie-południowy-07-05,wiejska,4415,53.39136,21.25445
2807006,2807,28,gmina warmińsko-mazurskie-południowy-07-06,miejsko-wiejska,5067,53.59337,21.03187
2808001,2808,28,gmina warmińsko-mazurskie-wschodni-08-01,wiejska,13414,53.64757,20.55373
2808002,2808,28,gmina warmińsko-mazurskie-wschodni-08-02,miejsko-wiejska,19800,53.57564,20.37975
2808003,2808,28,gmina warmińsko-mazurskie-wschodni-08-03,wiejska,5769,53.60752,20.50038
2808004,2808,28,gmina warmińsko-mazurskie-wschodni-08-04,wiejska,4841,53.36955,20.41108
2808005,2808,28,gmina warmińsko-mazurskie-wschodni-08-05,wiejska,10128,53.65026,20.74558
2808006,2808,28,gmina warmińsko-mazurskie-wschodni-08-06,miejsko-wiejska,27238,53.73126,20.78034
2809001,2809,28,gmina warmińsko-mazurskie-zachodni-09-01,wiejska,13035,54.12448,20.51084
2809002,2809,28,gmina warmińsko-mazurskie-zachodni-09-02,miejsko-wiejska,14613,53.99402,20.12019
2809003,2809,28,gmina warmińsko-mazurskie-zachodni-09-03,miejsko-wiejska,7898,53.85827,20.27722
2809004,2809,28,gmina warmińsko-mazurskie-zachodni-09-04,wiejska,5184,53.87735,19.7117
2809005,2809,28,gmina warmińsko-mazurskie-zachodni-09-05,wiejska,23583,53.87353,20.24574
2809006,2809,28,gmina warmińsko-mazurskie-zachodni-09-06,miejska,66424,53.94123,20.43361
2810001,2810,28,gmina warmińsko-mazurskie-centralny-10-01,wiejska,3752,54.29069,20.41315
2810002,2810,28,gmina warmińsko-mazurskie-centralny-10-02,wiejska,9225,54.16429,19.98456
2810003,2810,28,gmina warmińsko-mazurskie-centralny-10-03,wiejska,6775,54.16678,19.85186
2810004,2810,28,gmina warmińsko-mazurskie-centralny-10-04,wiejska,11469,54.04821,20.58075
2810005,2810,28,gmina warmińsko-mazurskie-centralny-10-05,miejsko-wiejska,3036,54.18828,20.1003
2810006,2810,28,gmina warmińsko-mazurskie-centralny-10-06,miejsko-wiejska,6141,53.82017,19.99991
2811001,2811,28,gmina warmińsko-mazurskie-miejski-11-01,wiejska,10406,53.49898,21.3901
2811002,2811,28,gmina warmińsko-mazurskie-miejski-11-02,miejsko-wiejska,5372,53.48589,21.14917
2811003,2811,28,gmina warmińsko-mazurskie-miejski-11-03,miejska,33148,53.60752,21.25595
2811004,2811,28,gmina warmińsko-mazurskie-miejski-11-04,miejsko-wiejska,12477,53.78429,21.19053
2811005,2811,28,gmina warmińsko-mazurskie-miejski-11-05,wiejska,4241,53.65347,21.33887
2811006,2811,28,gmina warmińsko-mazurskie-miejski-11-06,wiejska,3275,53.5278,21.1128
2812001,2812,28,gmina warmińsko-mazurskie-północny-12-01,miejsko-wiejska,7123,53.30565,19.30731
2812002,2812,28,gmina warmińsko-mazurskie-północny-12-02,miejska,9944,53.19922,19.10953
2812003,2812,28,gmina warmińsko-mazurskie-północny-12-03,miejsko-wiejska,7266,53.21548,19.05769
2812004,2812,28,gmina warmińsko-mazurskie-północny-12-04,miejsko-wiejska,6319,53.35345,19.20183
2812005,2812,28,gmina warmińsko-mazurskie-północny-12-05,wiejska,5376,53.5967,19.26573
2812006,2812,28,gmina warmińsko-mazurskie-północny-12-06,wiejska,4912,53.41687,19.19653
2813001,2813,28,gmina warmińsko-mazurskie-południowy-13-01,wiejska,17207,54.33411,22.04792
2813002,2813,28,gmina warmińsko-mazurskie-południowy-13-02,wiejska,8316,54.60606,22.1474
2813003,2813,28,gmina warmińsko-mazurskie-południowy-13-03,miejsko-wiejska,9155,54.37806,21.99839
2813004,2813,28,gmina warmińsko-mazurskie-południowy-13-04,wiejska,7245,54.6306,21.91704
2813005,2813,28,gmina warmińsko-mazurskie-południowy-13-05,wiejska,6301,54.35241,21.67165
2813006,2813,28,gmina warmińsko-mazurskie-południowy-13-06,wiejska,11442,54.30556,22.11078
2814001,2814,28,gmina warmińsko-mazurskie-wschodni-14-01,wiejska,3635,53.66254,19.65328
2814002,2814,28,gmina warmińsko-mazurskie-wschodni-14-02,miejska,7084,53.90837,19.35394
2814003,2814,28,gmina warmińsko-mazurskie-wschodni-14-03,wiejska,8843,53.72029,19.5727
2814004,2814,28,gmina warmińsko-mazurskie-wschodni-14-04,miejska,31882,53.77566,19.53336
2814005,2814,28,gmina warmińsko-mazurskie-wschodni-14-05,wiejska,24142,53.7139,19.80802
2814006,2814,28,gmina warmińsko-mazurskie-wschodni-14-06,wiejska,14166,53.41125,19.93085
2815001,2815,28,gmina warmińsko-mazurskie-zachodni-15-01,wiejska,5675,53.87644,20.34767
2815002,2815,28,gmina warmińsko-mazurskie-zachodni-15-02,wiejska,15644,53.59252,20.46147
2815003,2815,28,gmina warmińsko-mazurskie-zachodni-15-03,wiejska,6925,53.88729,20.42593
2815004,2815,28,gmina warmińsko-mazurskie-zachodni-15-04,miejska,48063,53.40069,20.32632
2815005,2815,28,gmina warmińsko-mazurskie-zachodni-15-05,miejska,34701,53.71109,20.5252
2815006,2815,28,gmina warmińsko-mazurskie-zachodni-15-06,wiejska,6458,53.68836,20.56701
2816001,2816,28,gmina warmińsko-mazurskie-centralny-16-01,wiejska,1972,53.80445,19.8242
2816002,2816,28,gmina warmińsko-mazurskie-centralny-16-02,wiejska,4602,53.77158,20.12086
2816003,2816,28,gmina warmińsko-mazurskie-centralny-16-03,wiejska,15433,53.71027,20.05403
2816004,2816,28,gmina warmińsko-mazurskie-centralny-16-04,miejsko-wiejska,13879,53.71647,19.75595
2816005,2816,28,gmina warmińsko-mazurskie-centralny-16-05,wiejska,5465,53.83675,19.87963
2816006,2816,28,gmina warmińsko-mazurskie-centralny-16-06,miejsko-wiejska,4235,53.5088,20.04569
2817001,2817,28,gmina warmińsko-mazurskie-miejski-17-01,wiejska,5773,54.06318,21.02402
2817002,2817,28,gmina warmińsko-mazurskie-miejski-17-02,miejska,11949,54.01436,20.75605
2817003,2817,28,gmina warmińsko-mazurskie-miejski-17-03,wiejska,10254,54.18132,20.53588
2817004,2817,28,gmina warmińsko-mazurskie-miejski-17-04,miejsko-wiejska,11536,54.15433,20.75307
2817005,2817,28,gmina warmińsko-mazurskie-miejski-17-05,wiejska,7441,54.07463,20.854
2817006,2817,28,gmina warmińsko-mazurskie-miejski-17-06,wiejska,11626,54.0932,20.60191
2818001,2818,28,gmina warmińsko-mazurskie-północny-18-01,wiejska,14972,53.38381,20.91992
2818002,2818,28,gmina warmińsko-mazurskie-północny-18-02,wiejska,3208,53.21721,20.9215
2818003,2818,28,gmina warmińsko-mazurskie-północny-18-03,wiejska,3985,53.18531,20.61678
2818004,2818,28,gmina warmińsko-mazurskie-północny-18-04,miejska,39203,53.2537,20.57186
2818005,2818,28,gmina warmińsko-mazurskie-północny-18-05,wiejska,10075,53.22478,20.98268
2818006,2818,28,gmina warmińsko-mazurskie-północny-18-06,miejska,21104,53.12794,20.7381
2819001,2819,28,gmina warmińsko-mazurskie-południowy-19-01,wiejska,5804,54.58247,20.62269
2819002,2819,28,gmina warmińsko-mazurskie-południowy-19-02,miejsko-wiejska,7199,54.52499,20.52781
2819003,2819,28,gmina warmińsko-mazurskie-południowy-19-03,wiejska,38360,54.47983,20.48857
2819004,2819,28,gmina warmińsko-mazurskie-południowy-19-04,miejska,207355,54.63475,20.33238
2819005,2819,28,gmina warmińsko-mazurskie-południowy-19-05,wiejska,13663,54.46171,20.7673
2819006,2819,28,gmina warmińsko-mazurskie-południowy-19-06,wiejska,7109,54.52285,20.90032
2820001,2820,28,gmina warmińsko-mazurskie-wschodni-20-01,wiejska,11512,53.79831,20.50453
2820002,2820,28,gmina warmińsko-mazurskie-wschodni-20-02,wiejska,6151,53.7513,20.65165
2820003,2820,28,gmina warmińsko-mazurskie-wschodni-20-03,miejska,29247,53.90603,20.58349
2820004,2820,28,gmina warmińsko-mazurskie-wschodni-20-04,miejska,30681,53.70451,20.44798
2820005,2820,28,gmina warmińsko-mazurskie-wschodni-20-05,miejska,12384,53.66011,20.46393
2820006,2820,28,gmina warmińsko-mazurskie-wschodni-20-06,miejsko-wiejska,6260,53.71572,20.42595
2821001,2821,28,gmina warmińsko-mazurskie-zachodni-21-01,wiejska,13091,54.12,19.57989
2821002,2821,28,gmina warmińsko-mazurskie-zachodni-21-02,wiejska,3471,54.26659,19.52117
2821003,2821,28,gmina warmińsko-mazurskie-zachodni-21-03,miejsko-wiejska,7706,53.98927,19.45533
2821004,2821,28,gmina warmińsko-mazurskie-zachodni-21-04,miejsko-wiejska,21106,54.21399,19.63256
2821005,2821,28,gmina warmińsko-mazurskie-zachodni-21-05,miejsko-wiejska,7580,54.11429,19.56215
2821006,2821,28,gmina warmińsko-mazurskie-zachodni-21-06,miejsko-wiejska,7201,54.07775,19.46431
3001001,3001,30,gmina wielkopolskie-południowy-01-01,wiejska,9474,52.48902,16.7998
3001002,3001,30,gmina wielkopolskie-południowy-01-02,wiejska,5520,52.55479,16.51304
3001003,3001,30,gmina wielkopolskie-południowy-01-03,miejsko-wiejska,5681,52.39371,16.48155
3001004,3001,30,gmina wielkopolskie-południowy-01-04,wiejska,15210,52.33649,16.55245
3001005,3001,30,gmina wielkopolskie-południowy-01-05,wiejska,17647,52.38829,16.64949
3001006,3001,30,gmina wielkopolskie-południowy-01-06,wiejska,4326,52.57075,16.84612
3002001,3002,30,gmina wielkopolskie-wschodni-02-01,wiejska,12812,53.17205,16.81818
3002002,3002,30,gmina wielkopolskie-wschodni-02-02,wiejska,5854,52.99622,17.04928
3002003,3002,30,gmina wielkopolskie-wschodni-02-03,miejska,43225,53.01204,16.81177
3002004,3002,30,gmina wielkopolskie-wschodni-02-04,miejsko-wiejska,6727,52.9555,16.83795
3002005,3002,30,gmina wielkopolskie-wschodni-02-05,wiejska,6262,52.97834,16.52316
3002006,3002,30,gmina wielkopolskie-wschodni-02-06,miejska,10203,53.05388,16.78803
3003001,3003,30,gmina wielkopolskie-zachodni-03-01,miejska,15635,53.1184,16.28049
3003002,3003,30,gmina wielkopolskie-zachodni-03-02,miejska,38471,53.01002,16.14339
3003003,3003,30,gmina wielkopolskie-zachodni-03-03,wiejska,8697,52.86965,16.39543
3003004,3003,30,gmina wielkopolskie-zachodni-03-04,miejsko-wiejska,4532,53.15317,16.22863
3003005,3003,30,gmina wielkopolskie-zachodni-03-05,wiejska,15658,52.88786,16.16416
3003006,3003,30,gmina wielkopolskie-zachodni-03-06,wiejska,10261,53.18596,16.6096
3004001,3004,30,gmina wielkopolskie-centralny-04-01,wiejska,8313,52.86207,17.02063
3004002,3004,30,gmina wielkopolskie-centralny-04-02,miejska,53169,52.50068,17.15551
3004003,3004,30,gmina wielkopolskie-centralny-04-03,wiejska,1897,52.47735,17.16434
3004004,3004,30,gmina wielkopolskie-centralny-04-04,miejska,11923,52.67866,17.2479
3004005,3004,30,gmina wielkopolskie-centralny-04-05,miejsko-wiejska,5938,52.4972,16.98557
3004006,3004,30,gmina wielkopolskie-centralny-04-06,wiejska,4452,52.61,17.09507
3005001,3005,30,gmina wielkopolskie-miejski-05-01,wiejska,6702,52.28743,16.86088
3005002,3005,30,gmina wielkopolskie-miejski-05-02,wiejska,19200,51.9344,17.0114
3005003,3005,30,gmina wielkopolskie-miejski-05-03,miejska,56023,52.21684,16.91772
3005004,3005,30,gmina wielkopolskie-miejski-05-04,miejska,37954,52.12451,16.89498
3005005,3005,30,gmina wielkopolskie-miejski-05-05,wiejska,11871,52.31188,17.08719
3005006,3005,30,gmina wielkopolskie-miejski-05-06,wiejska,11511,52.15714,16.71998
3006001,3006,30,gmina wielkopolskie-północny-06-01,wiejska,10778,52.72858,16.60983
3006002,3006,30,gmina wielkopolskie-północny-06-02,miejska,102785,52.82784,16.58128
3006003,3006,30,gmina wielkopolskie-północny-06-03,wiejska,16557,52.73756,16.6369
3006004,3006,30,gmina wielkopolskie-północny-06-04,miejsko-wiejska,17578,52.86632,16.42521
3006005,3006,30,gmina wielkopolskie-północny-06-05,wiejska,11353,52.80922,17.01448
3006006,3006,30,gmina wielkopolskie-północny-06-06,wiejska,5564,52.99742,17.05929
3007001,3007,30,gmina wielkopolskie-południowy-07-01,wiejska,4781,51.73193,16.96418
3007002,3007,30,gmina wielkopolskie-południowy-07-02,wiejska,4762,51.79219,16.84761
3007003,3007,30,gmina wielkopolskie-południowy-07-03,miejsko-wiejska,6960,51.76341,16.90388
3007004,3007,30,gmina wielkopolskie-południowy-07-04,miejska,29780,51.6792,16.78486
3007005,3007,30,gmina wielkopolskie-południowy-07-05,miejska,24996,51.75123,16.80696
3007006,3007,30,gmina wielkopolskie-południowy-07-06,miejsko-wiejska,9905,51.52113,16.75155
3008001,3008,30,gmina wielkopolskie-wschodni-08-01,wiejska,6812,51.94579,17.02126
3008002,3008,30,gmina wielkopolskie-wschodni-08-02,miejsko-wiejska,8198,52.08006,16.6199
3008003,3008,30,gmina wielkopolskie-wschodni-08-03,wiejska,8024,51.8991,16.67944
3008004,3008,30,gmina wielkopolskie-wschodni-08-04,miejsko-wiejska,4532,52.02102,16.22533
3008005,3008,30,gmina wielkopolskie-wschodni-08-05,wiejska,4026,52.24739,16.86949
3008006,3008,30,gmina wielkopolskie-wschodni-08-06,miejska,60949,52.23748,16.83958
3009001,3009,30,gmina wielkopolskie-zachodni-09-01,wiejska,6119,52.23416,16.17977
3009002,3009,30,gmina wielkopolskie-zachodni-09-02,wiejska,8434,52.69322,15.89252
3009003,3009,30,gmina wielkopolskie-zachodni-09-03,wiejska,27534,52.34862,16.21574
3009004,3009,30,gmina wielkopolskie-zachodni-09-04,wiejska,23200,52.23602,15.86974
3009005,3009,30,gmina wielkopolskie-zachodni-09-05,miejska,14179,52.20911,16.08863
3009006,3009,30,gmina wielkopolskie-zachodni-09-06,miejsko-wiejska,7173,52.37581,16.06758
3010001,3010,30,gmina wielkopolskie-centralny-10-01,wiejska,2561,51.95333,17.09881
3010002,3010,30,gmina wielkopolskie-centralny-10-02,miejsko-wiejska,11272,51.86674,17.42559
3010003,3010,30,gmina wielkopolskie-centralny-10-03,wiejska,7593,51.50998,17.17599
3010004,3010,30,gmina wielkopolskie-centralny-10-04,wiejska,9176,51.6516,17.19316
3010005,3010,30,gmina wielkopolskie-centralny-10-05,miejsko-wiejska,6478,51.61149,17.29272
3010006,3010,30,gmina wielkopolskie-centralny-10-06,wiejska,5712,51.73322,17.07725
3011001,3011,30,gmina wielkopolskie-miejski-11-01,miejska,57872,52.19605,15.50442
3011002,3011,30,gmina wielkopolskie-miejski-11-02,miejsko-wiejska,6165,52.26154,15.74576
3011003,3011,30,gmina wielkopolskie-miejski-11-03,wiejska,12108,52.29066,15.60457
3011004,3011,30,gmina wielkopolskie-miejski-11-04,wiejska,3443,52.08747,15.45044
3011005,3011,30,gmina wielkopolskie-miejski-11-05,miejsko-wiejska,5166,52.06298,15.13368
3011006,3011,30,gmina wielkopolskie-miejski-11-06,wiejska,3516,52.16802,15.4762
3012001,3012,30,gmina wielkopolskie-północny-12-01,miejsko-wiejska,4955,52.7085,16.96737
3012002,3012,30,gmina wielkopolskie-północny-12-02,wiejska,15933,52.67723,17.1821
3012003,3012,30,gmina wielkopolskie-północny-12-03,wiejska,9191,52.51597,17.03257
3012004,3012,30,gmina wielkopolskie-północny-12-04,miejska,12505,52.68418,16.90823
3012005,3012,30,gmina wielkopolskie-północny-12-05,wiejska,10268,52.52373,17.05259
3012006,3012,30,gmina wielkopolskie-północny-12-06,wiejska,11555,52.81623,16.90461
3013001,3013,30,gmina wielkopolskie-południowy-13-01,wiejska,8192,52.15267,16.46969
3013002,3013,30,gmina wielkopolskie-południowy-13-02,miejska,10738,52.01029,16.70859
3013003,3013,30,gmina wielkopolskie-południowy-13-03,miejska,22712,51.8829,16.06506
3013004,3013,30,gmina wielkopolskie-południowy-13-04,wiejska,1800,52.16005,16.3296
3013005,3013,30,gmina wielkopolskie-południowy-13-05,wiejska,4604,52.06754,16.35123
3013006,3013,30,gmina wielkopolskie-południowy-13-06,wiejska,2737,51.95693,16.1324
3014001,3014,30,gmina wielkopolskie-wschodni-14-01,miejsko-wiejska,5082,52.67941,16.85203
3014002,3014,30,gmina wielkopolskie-wschodni-14-02,miejska,30726,52.69821,17.19649
3014003,3014,30,gmina wielkopolskie-wschodni-14-03,miejska,30462,52.74448,16.81734
3014004,3014,30,gmina wielkopolskie-wschodni-14-04,miejsko-wiejska,10997,52.6746,17.06049
3014005,3014,30,gmina wielkopolskie-wschodni-14-05,miejsko-wiejska,15520,52.62408,17.34887
