node_id,node_name,system_code,system_group,node_type,gmina_code,powiat_code,voivodeship_code,lat,lon,elevation_m,operator_name,ownership,criticality_class,criticality_score,population_served,backup_type,autonomy_hours,fuel_reserve_hours,in_flood_zone,restore_hours,on_ci_register,spo10_agreement,last_exercise_date,in_degree,out_degree,power_suppliers,single_source_power,no_backup,fragility_score
IK-09-01898,centrum powiadamiania ratunkowego dolnośląskie-miejski-05-06-01898,IK09,rescue,centrum powiadamiania ratunkowego,0205006,0205,02,51.02069,16.09301,169.2,Komenda Wojewódzka PSP (fikc.),publiczna,K1,81.1,2123162,genset,31.8,27.7,1,40.7,1,1,2025-04-15,5,0,2,0,0,40.82
IK-09-01899,centrum powiadamiania ratunkowego dolnośląskie-północny-12-05-01899,IK09,rescue,centrum powiadamiania ratunkowego,0212005,0212,02,51.59146,16.81674,264.3,Urząd Wojewódzki (fikc.),publiczna,K1,86.3,1667688,none,0.0,0.0,0,22.0,1,0,2025-04-18,3,0,1,1,1,94.52000000000001
IK-09-01900,centrum powiadamiania ratunkowego łódzkie-centralny-10-04-01900,IK09,rescue,centrum powiadamiania ratunkowego,1010004,1010,10,51.71073,20.14531,167.6,Komenda Wojewódzka PSP (fikc.),publiczna,K2,73.5,1004761,none,0.0,0.0,0,29.7,1,1,2026-02-18,5,0,2,0,1,64.4
IK-09-01901,centrum powiadamiania ratunkowego pomorskie-południowy-01-06-01901,IK09,rescue,centrum powiadamiania ratunkowego,2201006,2201,22,54.56373,19.78679,61.1,Komenda Wojewódzka PSP (fikc.),publiczna,K1,98.1,3200000,genset,59.4,45.6,0,23.2,1,1,2024-12-31,4,0,2,0,0,41.86
IK-09-01902,centrum powiadamiania ratunkowego zachodniopomorskie-południowy-19-04-01902,IK09,rescue,centrum powiadamiania ratunkowego,3219004,3219,32,54.03009,15.37362,102.3,Urząd Wojewódzki (fikc.),publiczna,K1,82.7,3200000,genset,70.9,64.1,0,21.1,1,1,2023-12-25,4,0,2,0,0,33.31
IK-09-01903,centrum powiadamiania ratunkowego dolnośląskie-centralny-28-03-01903,IK09,rescue,centrum powiadamiania ratunkowego,0228003,0228,02,50.91552,16.90425,83.9,Urząd Wojewódzki (fikc.),publiczna,K1,88.3,1389490,genset,35.2,24.7,0,18.0,1,0,2023-03-12,5,0,2,0,0,42.99
IK-09-01904,centrum powiadamiania ratunkowego dolnośląskie-centralny-16-06-01904,IK09,rescue,centrum powiadamiania ratunkowego,0216006,0216,02,51.9019,16.87931,222.4,Urząd Wojewódzki (fikc.),publiczna,K1,92.1,1718777,genset,61.2,48.8,1,25.7,1,1,2025-10-31,5,0,2,0,0,39.09
IK-09-01905,centrum powiadamiania ratunkowego podkarpackie-miejski-11-02-01905,IK09,rescue,centrum powiadamiania ratunkowego,1811002,1811,18,50.08156,21.59839,113.8,Urząd Wojewódzki (fikc.),publiczna,K1,99.0,1317929,genset,36.4,33.2,0,34.9,1,1,2023-10-25,4,0,1,1,0,72.02
IK-09-01906,centrum powiadamiania ratunkowego warmińsko-mazurskie-wschodni-20-01-01906,IK09,rescue,centrum powiadamiania ratunkowego,2820001,2820,28,53.89584,20.47375,208.1,Komenda Wojewódzka PSP (fikc.),publiczna,K2,79.7,1291654,none,0.0,0.0,0,31.8,0,0,2023-09-22,4,0,2,0,1,66.88
IK-09-01907,baza lotniczego pogotowia pomorskie-centralny-16-05-01907,IK09,rescue,baza lotniczego pogotowia,2216005,2216,22,53.70979,18.23025,135.3,Urząd Wojewódzki (fikc.),publiczna,K2,67.7,400994,genset,22.0,21.0,0,33.5,1,1,2023-07-20,5,0,2,0,0,37.5
IK-09-01908,baza lotniczego pogotowia łódzkie-zachodni-21-03-01908,IK09,rescue,baza lotniczego pogotowia,1021003,1021,10,52.17582,19.00941,205.3,Urząd Wojewódzki (fikc.),publiczna,K1,83.0,692781,none,0.0,0.0,0,17.0,1,1,2024-07-22,4,0,2,0,1,68.2
IK-09-01909,baza lotniczego pogotowia opolskie-południowy-01-07-01909,IK09,rescue,baza lotniczego pogotowia,1601007,1601,16,50.1959,18.02514,163.3,Komenda Wojewódzka PSP (fikc.),publiczna,K2,78.6,505793,genset,17.7,13.5,0,17.6,1,0,2026-01-19,5,0,2,0,0,42.75
IK-09-01910,baza lotniczego pogotowia dolnośląskie-północny-06-04-01910,IK09,rescue,baza lotniczego pogotowia,0206004,0206,02,51.18527,17.38637,200.1,Komenda Wojewódzka PSP (fikc.),publiczna,K1,87.2,582754,genset,19.5,18.3,1,28.8,1,1,2025-12-01,4,0,2,0,0,45.82
IK-09-01911,baza lotniczego pogotowia opolskie-centralny-04-03-01911,IK09,rescue,baza lotniczego pogotowia,1604003,1604,16,50.61059,18.84225,148.0,Komenda Wojewódzka PSP (fikc.),publiczna,K2,60.4,3200000,genset,20.1,15.4,0,31.1,1,1,2024-11-15,5,0,2,0,0,34.97
IK-09-01912,baza lotniczego pogotowia zachodniopomorskie-północny-06-04-01912,IK09,rescue,baza lotniczego pogotowia,3206004,3206,32,52.64603,13.76371,137.9,Komenda Wojewódzka PSP (fikc.),publiczna,K2,62.1,643570,genset,24.0,18.4,0,23.8,0,0,2024-09-04,4,0,1,1,0,59.84
IK-09-01913,baza lotniczego pogotowia wielkopolskie-południowy-19-04-01913,IK09,rescue,baza lotniczego pogotowia,3019004,3019,30,52.23626,16.64408,89.2,Komenda Wojewódzka PSP (fikc.),publiczna,K2,79.5,629765,none,0.0,0.0,0,15.8,1,1,2024-09-11,4,0,1,1,1,91.8
IK-09-01914,baza lotniczego pogotowia dolnośląskie-południowy-19-01-01914,IK09,rescue,baza lotniczego pogotowia,0219001,0219,02,51.03559,16.79307,111.7,Komenda Wojewódzka PSP (fikc.),publiczna,K1,81.3,1148970,genset,35.0,33.9,0,17.7,1,1,2025-09-21,4,0,1,1,0,65.23
IK-09-01915,baza lotniczego pogotowia wielkopolskie-centralny-16-02-01915,IK09,rescue,baza lotniczego pogotowia,3016002,3016,30,52.46263,16.64446,101.3,Urząd Wojewódzki (fikc.),publiczna,K2,67.0,820053,genset,10.3,8.2,0,29.0,0,1,2025-01-22,3,0,1,1,0,64.64999999999999
IK-09-01916,baza lotniczego pogotowia wielkopolskie-centralny-22-01-01916,IK09,rescue,baza lotniczego pogotowia,3022001,3022,30,52.34052,16.69361,10.1,Komenda Wojewódzka PSP (fikc.),publiczna,K1,93.0,828546,genset,25.9,23.1,0,23.3,0,1,2026-03-09,6,0,2,0,0,46.800000000000004
IK-09-01917,baza lotniczego pogotowia łódzkie-miejski-05-04-01917,IK09,rescue,baza lotniczego pogotowia,1005004,1005,10,52.27909,18.90104,94.2,Urząd Wojewódzki (fikc.),publiczna,K2,66.9,500548,none,0.0,0.0,0,15.8,1,1,2025-10-02,5,0,2,0,1,61.760000000000005
IK-09-01918,baza lotniczego pogotowia lubelskie-wschodni-08-04-01918,IK09,rescue,baza lotniczego pogotowia,0608004,0608,06,50.96364,22.53673,278.6,Urząd Wojewódzki (fikc.),publiczna,K2,79.0,815159,genset,30.4,23.1,0,30.5,1,1,2025-10-24,4,0,2,0,0,40.27
IK-09-01919,baza lotniczego pogotowia małopolskie-południowy-07-02-01919,IK09,rescue,baza lotniczego pogotowia,1207002,1207,12,49.49907,19.2073,4.0,Urząd Wojewódzki (fikc.),publiczna,K2,64.4,697985,genset,40.9,38.7,0,16.1,1,1,2026-01-17,4,0,2,0,0,32.24
IK-09-01920,baza lotniczego pogotowia mazowieckie-południowy-01-03-01920,IK09,rescue,baza lotniczego pogotowia,1401003,1401,14,52.73059,20.84053,156.3,Komenda Wojewódzka PSP (fikc.),publiczna,K2,70.1,1184365,genset,24.2,18.8,0,39.8,1,0,2025-08-10,5,0,1,1,0,63.0
IK-09-01921,baza lotniczego pogotowia dolnośląskie-centralny-16-02-01921,IK09,rescue,baza lotniczego pogotowia,0216002,0216,02,52.06352,16.65704,200.4,Komenda Wojewódzka PSP (fikc.),publiczna,K1,81.3,1063330,genset,35.4,35.0,1,16.9,1,1,2024-11-29,5,0,2,0,0,40.14
IK-09-01922,baza lotniczego pogotowia opolskie-centralny-10-01-01922,IK09,rescue,baza lotniczego pogotowia,1610001,1610,16,50.6762,16.90199,220.1,Komenda Wojewódzka PSP (fikc.),publiczna,K1,89.3,1243675,none,0.0,0.0,0,14.1,1,1,2024-06-07,5,0,2,0,1,70.72
IK-09-01923,baza lotniczego pogotowia pomorskie-południowy-01-04-01923,IK09,rescue,baza lotniczego pogotowia,2201004,2201,22,54.39343,19.67991,162.6,Urząd Wojewódzki (fikc.),publiczna,K2,62.4,555438,genset,31.0,30.1,0,20.7,1,0,2023-06-22,3,0,1,1,0,58.5
IK-09-01924,baza lotniczego pogotowia lubuskie-wschodni-08-02-01924,IK09,rescue,baza lotniczego pogotowia,0808002,0808,08,52.26052,15.43585,24.4,Urząd Wojewódzki (fikc.),publiczna,K2,73.3,1389543,genset,32.4,32.0,0,32.4,1,1,2024-10-25,5,0,2,0,0,37.57
IK-09-01925,baza lotniczego pogotowia lubuskie-północny-06-07-01925,IK09,rescue,baza lotniczego pogotowia,0806007,0806,08,52.55137,15.14109,221.9,Komenda Wojewódzka PSP (fikc.),publiczna,K2,71.3,566865,genset,30.3,29.0,0,41.0,0,0,2025-12-21,5,0,2,0,0,37.21
IK-09-01926,baza lotniczego pogotowia dolnośląskie-wschodni-02-01-01926,IK09,rescue,baza lotniczego pogotowia,0202001,0202,02,51.57952,17.59706,127.6,Komenda Wojewódzka PSP (fikc.),publiczna,K2,78.6,661289,none,0.0,0.0,1,35.2,1,1,2025-10-27,5,0,2,0,1,66.44
IK-10-01927,centrum zarządzania kryzysowego wielkopolskie-południowy-31-02-01927,IK10,admin,centrum zarządzania kryzysowego,3031002,3031,30,52.47977,17.30144,71.2,Urząd Gminy (fikc.),publiczna,K2,78.4,646610,genset,21.3,18.2,0,27.3,0,1,2026-03-31,5,0,2,0,0,41.92
IK-10-01928,centrum zarządzania kryzysowego zachodniopomorskie-centralny-10-05-01928,IK10,admin,centrum zarządzania kryzysowego,3210005,3210,32,53.67703,14.96632,116.8,Urząd Gminy (fikc.),publiczna,K1,84.4,557100,genset,14.1,11.0,0,24.1,1,1,2024-01-14,3,0,1,1,0,70.82000000000001
IK-10-01929,centrum zarządzania kryzysowego dolnośląskie-centralny-10-06-01929,IK10,admin,centrum zarządzania kryzysowego,0210006,0210,02,51.27781,16.78897,185.5,Urząd Gminy (fikc.),publiczna,K1,83.2,355113,genset,21.8,21.0,0,26.4,1,1,2023-08-08,5,0,2,0,0,43.74
IK-10-01930,centrum zarządzania kryzysowego dolnośląskie-południowy-13-01-01930,IK10,admin,centrum zarządzania kryzysowego,0213001,0213,02,50.72102,16.5778,157.5,Urząd Wojewódzki (fikc.),publiczna,K1,91.4,230577,genset,19.2,18.4,1,22.2,1,1,2026-02-11,5,0,1,1,0,72.56
IK-10-01931,centrum zarządzania kryzysowego wielkopolskie-wschodni-14-06-01931,IK10,admin,centrum zarządzania kryzysowego,3014006,3014,30,52.74633,16.91143,182.0,Urząd Gminy (fikc.),publiczna,K1,91.0,175607,genset,27.2,24.7,0,24.0,1,1,2025-09-29,5,0,1,1,0,70.73
IK-10-01932,centrum zarządzania kryzysowego łódzkie-wschodni-08-06-01932,IK10,admin,centrum zarządzania kryzysowego,1008006,1008,10,52.17324,19.15444,105.8,Urząd Wojewódzki (fikc.),publiczna,K1,87.4,325455,genset,24.9,20.6,0,28.1,1,0,2024-05-19,4,0,2,0,0,44.769999999999996
IK-10-01933,centrum zarządzania kryzysowego podlaskie-południowy-07-06-01933,IK10,admin,centrum zarządzania kryzysowego,2007006,2007,20,52.9043,22.46398,183.8,Urząd Wojewódzki (fikc.),publiczna,K1,90.8,245858,genset,24.4,17.2,0,26.4,1,0,2023-02-26,5,0,2,0,0,46.239999999999995
IK-10-01934,centrum zarządzania kryzysowego lubelskie-zachodni-21-01-01934,IK10,admin,centrum zarządzania kryzysowego,0621001,0621,06,51.14775,22.74123,274.4,Urząd Gminy (fikc.),publiczna,K1,84.7,538180,genset,23.5,22.8,0,21.1,1,1,2023-05-27,4,0,2,0,0,43.980000000000004
IK-10-01935,centrum zarządzania kryzysowego świętokrzyskie-wschodni-02-06-01935,IK10,admin,centrum zarządzania kryzysowego,2602006,2602,26,49.96587,19.8833,122.1,Starostwo Powiatowe (fikc.),publiczna,K2,74.6,336758,genset,22.2,20.9,0,41.2,1,1,2023-04-29,4,0,1,1,0,65.22
IK-10-01936,centrum zarządzania kryzysowego opolskie-miejski-05-05-01936,IK10,admin,centrum zarządzania kryzysowego,1605005,1605,16,50.07118,17.28573,207.2,Urząd Wojewódzki (fikc.),publiczna,K1,84.9,596847,genset,19.5,18.1,0,32.8,1,1,2025-01-15,4,0,1,1,0,69.89999999999999
IK-10-01937,centrum zarządzania kryzysowego opolskie-wschodni-08-03-01937,IK10,admin,centrum zarządzania kryzysowego,1608003,1608,16,51.03513,18.50743,140.3,Urząd Wojewódzki (fikc.),publiczna,K1,94.8,387634,genset,30.9,27.5,1,29.2,1,1,2026-04-15,5,0,1,1,0,71.48
IK-10-01938,centrum zarządzania kryzysowego dolnośląskie-wschodni-08-05-01938,IK10,admin,centrum zarządzania kryzysowego,0208005,0208,02,51.19473,16.27933,294.4,Urząd Wojewódzki (fikc.),publiczna,K1,82.3,846212,genset,23.7,20.2,0,37.0,1,1,2025-07-07,4,0,1,1,0,67.97999999999999
IK-10-01939,centrum zarządzania kryzysowego dolnośląskie-zachodni-15-02-01939,IK10,admin,centrum zarządzania kryzysowego,0215002,0215,02,51.23412,17.1922,142.8,Starostwo Powiatowe (fikc.),publiczna,K2,69.7,489465,none,0.0,0.0,1,23.4,0,1,2024-04-04,3,0,1,1,1,87.88
IK-10-01940,centrum zarządzania kryzysowego dolnośląskie-miejski-11-03-01940,IK10,admin,centrum zarządzania kryzysowego,0211003,0211,02,51.03087,16.29382,220.1,Urząd Gminy (fikc.),publiczna,K2,77.5,710425,genset,27.6,19.4,0,40.6,0,0,2024-01-09,4,0,1,1,0,65.25
IK-10-01941,centrum zarządzania kryzysowego dolnośląskie-centralny-28-04-01941,IK10,admin,centrum zarządzania kryzysowego,0228004,0228,02,51.04582,17.07974,253.1,Urząd Gminy (fikc.),publiczna,K1,98.4,163415,genset,14.5,11.2,0,25.1,1,1,2025-02-08,4,0,2,0,0,51.339999999999996
IK-10-01942,centrum zarządzania kryzysowego łódzkie-miejski-05-03-01942,IK10,admin,centrum zarządzania kryzysowego,1005003,1005,10,52.40363,19.6378,104.6,Starostwo Powiatowe (fikc.),publiczna,K1,90.7,659441,genset,34.1,33.0,0,7.3,1,1,2026-05-15,5,0,2,0,0,44.18
IK-10-01943,centrum zarządzania kryzysowego zachodniopomorskie-północny-18-01-01943,IK10,admin,centrum zarządzania kryzysowego,3218001,3218,32,53.04652,15.92883,296.6,Starostwo Powiatowe (fikc.),publiczna,K1,82.5,869496,genset,24.7,22.1,0,26.8,1,1,2024-07-05,4,0,2,0,0,42.85
IK-10-01944,centrum zarządzania kryzysowego podlaskie-zachodni-15-04-01944,IK10,admin,centrum zarządzania kryzysowego,2015004,2015,20,52.9395,22.53143,100.1,Urząd Gminy (fikc.),publiczna,K1,90.8,359415,genset,30.6,27.9,0,23.1,1,1,2024-08-04,4,0,1,1,0,69.94
IK-10-01945,centrum zarządzania kryzysowego łódzkie-wschodni-14-01-01945,IK10,admin,centrum zarządzania kryzysowego,1014001,1014,10,51.45318,19.63647,42.1,Urząd Gminy (fikc.),publiczna,K1,99.0,203634,genset,22.3,19.9,0,18.6,1,1,2024-07-05,5,0,2,0,0,49.95
IK-10-01946,centrum zarządzania kryzysowego lubuskie-południowy-07-06-01946,IK10,admin,centrum zarządzania kryzysowego,0807006,0807,08,52.27216,15.6742,129.3,Urząd Gminy (fikc.),publiczna,K1,92.4,133393,genset,27.0,21.4,0,20.5,1,1,2023-12-27,3,0,1,1,0,71.34
IK-10-01947,centrum zarządzania kryzysowego mazowieckie-północny-36-06-01947,IK10,admin,centrum zarządzania kryzysowego,1436006,1436,14,52.61878,20.22325,126.8,Starostwo Powiatowe (fikc.),publiczna,K2,78.9,647109,none,0.0,0.0,0,25.3,1,0,2023-12-20,5,0,2,0,1,66.56
IK-10-01948,centrum zarządzania kryzysowego świętokrzyskie-miejski-11-01-01948,IK10,admin,centrum zarządzania kryzysowego,2611001,2611,26,51.07933,19.75115,49.4,Starostwo Powiatowe (fikc.),publiczna,K1,99.0,512037,genset,28.3,20.0,0,16.2,1,1,2025-06-30,3,0,1,1,0,73.7
IK-10-01949,centrum zarządzania kryzysowego warmińsko-mazurskie-wschodni-02-06-01949,IK10,admin,centrum zarządzania kryzysowego,2802006,2802,28,53.13724,21.23821,210.9,Starostwo Powiatowe (fikc.),publiczna,K1,85.1,393358,genset,28.5,23.7,0,11.5,1,1,2024-03-20,3,0,1,1,0,68.10000000000001
IK-10-01950,centrum zarządzania kryzysowego śląskie-zachodni-27-02-01950,IK10,admin,centrum zarządzania kryzysowego,2427002,2427,24,49.94944,18.6192,197.5,Urząd Wojewódzki (fikc.),publiczna,K1,99.0,378556,genset,20.2,15.8,0,25.4,1,1,2025-06-24,4,0,1,1,0,75.39
IK-10-01951,centrum zarządzania kryzysowego warmińsko-mazurskie-wschodni-14-03-01951,IK10,admin,centrum zarządzania kryzysowego,2814003,2814,28,53.71506,19.70103,104.7,Starostwo Powiatowe (fikc.),publiczna,K1,98.8,469502,genset,13.4,12.7,0,23.5,1,0,2024-05-16,4,0,2,0,0,51.73
IK-10-01952,centrum zarządzania kryzysowego lubelskie-wschodni-02-04-01952,IK10,admin,centrum zarządzania kryzysowego,0602004,0602,06,51.61421,21.44911,145.1,Urząd Gminy (fikc.),publiczna,K1,83.1,452179,genset,27.1,26.0,0,20.1,1,1,2024-07-15,4,0,1,1,0,67.58999999999999
IK-10-01953,centrum zarządzania kryzysowego opolskie-południowy-07-02-01953,IK10,admin,centrum zarządzania kryzysowego,1607002,1607,16,50.68417,18.38632,223.1,Starostwo Powiatowe (fikc.),publiczna,K1,99.0,161663,genset,17.0,14.8,0,14.2,1,1,2025-04-06,3,0,1,1,0,76.06
IK-10-01954,centrum zarządzania kryzysowego opolskie-północny-12-06-01954,IK10,admin,centrum zarządzania kryzysowego,1612006,1612,16,50.57653,18.84578,211.3,Urząd Gminy (fikc.),publiczna,K1,90.5,477520,none,0.0,0.0,0,29.6,1,1,2023-05-16,3,0,1,1,1,96.2
IK-10-01955,centrum zarządzania kryzysowego łódzkie-południowy-19-01-01955,IK10,admin,centrum zarządzania kryzysowego,1019001,1019,10,51.92906,18.88226,205.0,Urząd Gminy (fikc.),publiczna,K1,86.7,218552,genset,37.9,30.0,0,39.7,1,1,2024-05-07,5,0,1,1,0,66.78
IK-10-01956,centrum zarządzania kryzysowego lubelskie-miejski-11-05-01956,IK10,admin,centrum zarządzania kryzysowego,0611005,0611,06,51.92077,21.85908,240.5,Starostwo Powiatowe (fikc.),publiczna,K1,99.0,313677,none,0.0,0.0,0,24.6,1,1,2023-07-22,4,0,2,0,1,74.6
IK-10-01957,centrum zarządzania kryzysowego warmińsko-mazurskie-wschodni-02-05-01957,IK10,admin,centrum zarządzania kryzysowego,2802005,2802,28,53.2051,20.7656,239.9,Starostwo Powiatowe (fikc.),publiczna,K1,96.2,1127516,genset,31.7,25.8,0,29.5,1,1,2024-05-03,4,0,1,1,0,71.88
IK-10-01958,centrum zarządzania kryzysowego opolskie-północny-06-04-01958,IK10,admin,centrum zarządzania kryzysowego,1606004,1606,16,50.79236,18.14214,207.6,Urząd Wojewódzki (fikc.),publiczna,K1,93.3,858867,genset,27.4,25.8,0,22.6,1,1,2026-07-03,6,0,2,0,0,46.61
IK-10-01959,centrum zarządzania kryzysowego dolnośląskie-miejski-05-05-01959,IK10,admin,centrum zarządzania kryzysowego,0205005,0205,02,51.07889,16.00497,279.1,Urząd Gminy (fikc.),publiczna,K1,92.1,355463,genset,15.9,14.7,0,28.3,0,1,2025-09-14,5,0,2,0,0,48.53
IK-10-01960,centrum zarządzania kryzysowego podlaskie-północny-06-02-01960,IK10,admin,centrum zarządzania kryzysowego,2006002,2006,20,53.4803,24.21163,51.1,Urząd Gminy (fikc.),publiczna,K2,79.1,555299,none,0.0,0.0,0,27.1,1,1,2026-03-31,5,0,2,0,1,66.64
IK-10-01961,centrum zarządzania kryzysowego dolnośląskie-centralny-16-05-01961,IK10,admin,centrum zarządzania kryzysowego,0216005,0216,02,51.9221,16.70991,119.8,Starostwo Powiatowe (fikc.),publiczna,K1,84.6,567183,genset,31.1,25.8,1,12.5,1,1,2026-01-31,5,0,2,0,0,42.36
IK-10-01962,centrum zarządzania kryzysowego kujawsko-pomorskie-zachodni-21-02-01962,IK10,admin,centrum zarządzania kryzysowego,0421002,0421,04,52.85719,19.24644,77.4,Urząd Wojewódzki (fikc.),publiczna,K1,98.2,665432,genset,25.5,20.5,0,27.4,1,1,2025-04-06,3,0,1,1,0,73.97
IK-10-01963,centrum zarządzania kryzysowego kujawsko-pomorskie-południowy-19-06-01963,IK10,admin,centrum zarządzania kryzysowego,0419006,0419,04,52.65078,18.14437,163.0,Urząd Wojewódzki (fikc.),publiczna,K1,96.0,331820,genset,27.7,27.6,0,20.7,1,1,2025-06-18,5,0,2,0,0,47.63
IK-10-01964,centrum zarządzania kryzysowego warmińsko-mazurskie-zachodni-09-05-01964,IK10,admin,centrum zarządzania kryzysowego,2809005,2809,28,53.87358,20.19439,155.8,Urząd Wojewódzki (fikc.),publiczna,K1,99.0,658779,none,0.0,0.0,0,19.0,1,1,2023-04-30,4,0,1,1,1,99.6
IK-10-01965,centrum zarządzania kryzysowego dolnośląskie-miejski-17-07-01965,IK10,admin,centrum zarządzania kryzysowego,0217007,0217,02,50.94197,16.62728,188.5,Urząd Gminy (fikc.),publiczna,K1,82.6,238265,genset,14.1,13.5,1,20.0,1,0,2025-12-24,3,0,1,1,0,70.1
IK-10-01966,centrum zarządzania kryzysowego podkarpackie-zachodni-15-01-01966,IK10,admin,centrum zarządzania kryzysowego,1815001,1815,18,49.54977,20.44908,227.5,Starostwo Powiatowe (fikc.),publiczna,K1,96.3,242206,genset,16.6,12.2,0,14.0,1,0,2023-06-02,5,0,2,0,0,50.06
IK-10-01967,centrum zarządzania kryzysowego lubelskie-południowy-19-03-01967,IK10,admin,centrum zarządzania kryzysowego,0619003,0619,06,50.50521,22.92602,216.4,Urząd Wojewódzki (fikc.),publiczna,K1,99.0,435857,genset,7.9,7.1,0,25.0,1,1,2023-06-15,5,0,1,1,0,77.95
IK-10-01968,centrum zarządzania kryzysowego dolnośląskie-miejski-05-02-01968,IK10,admin,centrum zarządzania kryzysowego,0205002,0205,02,50.94527,16.5792,126.3,Urząd Gminy (fikc.),publiczna,K1,85.2,259376,genset,23.3,22.3,0,23.7,1,1,2025-09-03,6,0,2,0,0,44.230000000000004
IK-10-01969,centrum zarządzania kryzysowego wielkopolskie-wschodni-08-04-01969,IK10,admin,centrum zarządzania kryzysowego,3008004,3008,30,51.95512,16.23226,63.7,Urząd Wojewódzki (fikc.),publiczna,K1,89.2,189786,genset,25.6,24.6,0,14.7,1,0,2024-06-28,4,0,2,0,0,45.35
IK-10-01970,centrum zarządzania kryzysowego dolnośląskie-zachodni-15-03-01970,IK10,admin,centrum zarządzania kryzysowego,0215003,0215,02,51.42496,17.05786,306.4,Urząd Wojewódzki (fikc.),publiczna,K1,92.5,512671,genset,22.9,22.2,1,35.2,1,0,2023-03-09,3,0,1,1,0,72.23
IK-10-01971,centrum zarządzania kryzysowego dolnośląskie-centralny-04-01-01971,IK10,admin,centrum zarządzania kryzysowego,0204001,0204,02,50.88467,16.5714,228.6,Starostwo Powiatowe (fikc.),publiczna,K1,99.0,1584779,genset,28.3,21.9,1,28.0,1,1,2025-01-17,6,0,2,0,0,48.699999999999996
IK-10-01972,centrum zarządzania kryzysowego opolskie-północny-06-04-01972,IK10,admin,centrum zarządzania kryzysowego,1606004,1606,16,50.78165,18.22207,255.0,Starostwo Powiatowe (fikc.),publiczna,K1,96.9,402207,genset,25.3,22.7,0,26.3,1,1,2024-12-15,4,0,1,1,0,73.49
IK-10-01973,centrum zarządzania kryzysowego dolnośląskie-centralny-22-04-01973,IK10,admin,centrum zarządzania kryzysowego,0222004,0222,02,50.8659,16.92741,235.2,Urząd Gminy (fikc.),publiczna,K1,86.5,577711,genset,18.9,16.8,1,29.7,1,1,2026-06-17,4,0,2,0,0,45.660000000000004
IK-10-01974,centrum zarządzania kryzysowego wielkopolskie-zachodni-33-02-01974,IK10,admin,centrum zarządzania kryzysowego,3033002,3033,30,51.99536,17.14603,170.7,Urząd Gminy (fikc.),publiczna,K2,72.7,635649,none,0.0,0.0,0,18.2,1,1,2024-06-25,4,0,2,0,1,64.08
IK-10-01975,centrum zarządzania kryzysowego wielkopolskie-zachodni-27-04-01975,IK10,admin,centrum zarządzania kryzysowego,3027004,3027,30,52.99686,16.68867,155.1,Starostwo Powiatowe (fikc.),publiczna,K1,88.2,467006,genset,14.7,13.8,0,13.4,1,0,2026-01-19,4,0,2,0,0,47.22
IK-10-01976,centrum zarządzania kryzysowego opolskie-południowy-07-02-01976,IK10,admin,centrum zarządzania kryzysowego,1607002,1607,16,50.70075,18.55579,151.3,Urząd Wojewódzki (fikc.),publiczna,K1,99.0,290300,genset,26.8,20.6,1,22.9,1,1,2026-05-12,3,0,1,1,0,74.02
IK-10-01977,centrum zarządzania kryzysowego dolnośląskie-wschodni-08-06-01977,IK10,admin,centrum zarządzania kryzysowego,0208006,0208,02,51.18124,16.32544,213.5,Urząd Wojewódzki (fikc.),publiczna,K1,87.4,490821,genset,13.9,10.9,0,26.1,1,1,2023-11-30,4,0,2,0,0,47.06
IK-10-01978,centrum zarządzania kryzysowego lubelskie-miejski-23-01-01978,IK10,admin,centrum zarządzania kryzysowego,0623001,0623,06,51.50494,22.16934,62.4,Starostwo Powiatowe (fikc.),publiczna,K1,90.5,877442,genset,19.5,17.8,0,31.6,1,1,2024-03-15,5,0,2,0,0,47.14
IK-10-01979,centrum zarządzania kryzysowego opolskie-wschodni-02-07-01979,IK10,admin,centrum zarządzania kryzysowego,1602007,1602,16,50.50949,18.20277,62.9,Starostwo Powiatowe (fikc.),publiczna,K1,99.0,635935,genset,24.4,18.0,1,30.6,1,1,2025-12-09,4,0,2,0,0,49.519999999999996
IK-10-01980,centrum zarządzania kryzysowego dolnośląskie-wschodni-20-04-01980,IK10,admin,centrum zarządzania kryzysowego,0220004,0220,02,50.71519,17.05775,159.7,Urząd Wojewódzki (fikc.),publiczna,K1,82.9,1285398,genset,21.0,18.5,1,27.4,1,1,2026-05-02,3,0,1,1,0,68.78999999999999
IK-10-01981,centrum zarządzania kryzysowego dolnośląskie-zachodni-15-04-01981,IK10,admin,centrum zarządzania kryzysowego,0215004,0215,02,51.1686,17.13219,208.6,Urząd Wojewódzki (fikc.),publiczna,K1,88.1,882029,genset,35.0,32.2,0,21.1,1,1,2025-06-19,4,0,2,0,0,42.95
IK-10-01982,centrum zarządzania kryzysowego dolnośląskie-południowy-07-02-01982,IK10,admin,centrum zarządzania kryzysowego,0207002,0207,02,51.01558,17.4847,106.6,Urząd Gminy (fikc.),publiczna,K1,84.4,286092,genset,22.3,21.7,1,37.4,1,1,2024-02-08,4,0,2,0,0,44.11
IK-10-01983,centrum zarządzania kryzysowego zachodniopomorskie-centralny-10-05-01983,IK10,admin,centrum zarządzania kryzysowego,3210005,3210,32,53.67803,14.9615,95.0,Urząd Gminy (fikc.),publiczna,K1,93.0,1017625,genset,31.2,25.6,0,30.1,1,1,2024-08-20,5,0,2,0,0,45.7
