node_id,node_name,system_code,system_group,node_type,voivodeship_code,gmina_code,criticality_class,cascade_nodes,cascade_max_wave,cascade_systems,cascade_population,cascade_gminas,cascade_k1_nodes,first_secondary_hour,cascade_index,cascade_tier
IK-08-01795,centrum sterowania ruchem dolnośląskie-wschodni-14-03-01795,IK08,transport,centrum sterowania ruchem,02,0214003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01796,centrum sterowania ruchem opolskie-zachodni-03-05-01796,IK08,transport,centrum sterowania ruchem,16,1603005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01797,centrum sterowania ruchem dolnośląskie-północny-06-04-01797,IK08,transport,centrum sterowania ruchem,02,0206004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01798,centrum sterowania ruchem podlaskie-centralny-10-02-01798,IK08,transport,centrum sterowania ruchem,20,2010002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01799,centrum sterowania ruchem pomorskie-południowy-19-03-01799,IK08,transport,centrum sterowania ruchem,22,2219003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01800,centrum sterowania ruchem mazowieckie-południowy-31-02-01800,IK08,transport,centrum sterowania ruchem,14,1431002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01801,centrum sterowania ruchem opolskie-północny-06-02-01801,IK08,transport,centrum sterowania ruchem,16,1606002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01802,centrum sterowania ruchem małopolskie-centralny-10-03-01802,IK08,transport,centrum sterowania ruchem,12,1210003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01803,centrum sterowania ruchem opolskie-wschodni-08-03-01803,IK08,transport,centrum sterowania ruchem,16,1608003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01804,centrum sterowania ruchem lubuskie-zachodni-03-06-01804,IK08,transport,centrum sterowania ruchem,08,0803006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01805,centrum sterowania ruchem dolnośląskie-wschodni-02-01-01805,IK08,transport,centrum sterowania ruchem,02,0202001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01806,centrum sterowania ruchem opolskie-północny-06-05-01806,IK08,transport,centrum sterowania ruchem,16,1606005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01807,centrum sterowania ruchem zachodniopomorskie-północny-12-06-01807,IK08,transport,centrum sterowania ruchem,32,3212006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01808,centrum sterowania ruchem opolskie-wschodni-08-06-01808,IK08,transport,centrum sterowania ruchem,16,1608006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01809,centrum sterowania ruchem kujawsko-pomorskie-wschodni-08-03-01809,IK08,transport,centrum sterowania ruchem,04,0408003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01810,centrum sterowania ruchem podkarpackie-miejski-05-07-01810,IK08,transport,centrum sterowania ruchem,18,1805007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01811,centrum sterowania ruchem dolnośląskie-centralny-10-04-01811,IK08,transport,centrum sterowania ruchem,02,0210004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01812,centrum sterowania ruchem małopolskie-wschodni-02-04-01812,IK08,transport,centrum sterowania ruchem,12,1202004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01813,centrum sterowania ruchem zachodniopomorskie-miejski-17-05-01813,IK08,transport,centrum sterowania ruchem,32,3217005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01814,centrum sterowania ruchem opolskie-wschodni-02-01-01814,IK08,transport,centrum sterowania ruchem,16,1602001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01815,centrum sterowania ruchem dolnośląskie-północny-12-04-01815,IK08,transport,centrum sterowania ruchem,02,0212004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-08-01816,centrum sterowania ruchem podlaskie-wschodni-02-03-01816,IK08,transport,centrum sterowania ruchem,20,2002003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01817,jednostka ratowniczo-gaśnicza PSP dolnośląskie-wschodni-14-03-01817,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0214003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01818,jednostka ratowniczo-gaśnicza PSP świętokrzyskie-zachodni-03-06-01818,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,26,2603006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01819,jednostka ratowniczo-gaśnicza PSP lubuskie-miejski-11-04-01819,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,08,0811004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01820,jednostka ratowniczo-gaśnicza PSP podkarpackie-zachodni-21-02-01820,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,18,1821002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01821,jednostka ratowniczo-gaśnicza PSP opolskie-miejski-11-07-01821,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1611007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01822,jednostka ratowniczo-gaśnicza PSP dolnośląskie-miejski-29-02-01822,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0229002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01823,jednostka ratowniczo-gaśnicza PSP dolnośląskie-południowy-13-01-01823,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0213001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01824,jednostka ratowniczo-gaśnicza PSP opolskie-wschodni-08-06-01824,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1608006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01825,jednostka ratowniczo-gaśnicza PSP dolnośląskie-północny-06-02-01825,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0206002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01826,jednostka ratowniczo-gaśnicza PSP małopolskie-wschodni-08-06-01826,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,12,1208006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01827,jednostka ratowniczo-gaśnicza PSP wielkopolskie-północny-18-03-01827,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,30,3018003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01828,jednostka ratowniczo-gaśnicza PSP dolnośląskie-centralny-22-04-01828,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0222004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01829,jednostka ratowniczo-gaśnicza PSP opolskie-zachodni-09-07-01829,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1609007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01830,jednostka ratowniczo-gaśnicza PSP opolskie-zachodni-03-01-01830,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1603001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01831,jednostka ratowniczo-gaśnicza PSP warmińsko-mazurskie-miejski-11-01-01831,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,28,2811001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01832,jednostka ratowniczo-gaśnicza PSP podkarpackie-północny-06-03-01832,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,18,1806003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01833,jednostka ratowniczo-gaśnicza PSP zachodniopomorskie-centralny-16-02-01833,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,32,3216002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01834,jednostka ratowniczo-gaśnicza PSP dolnośląskie-północny-12-02-01834,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0212002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01835,jednostka ratowniczo-gaśnicza PSP kujawsko-pomorskie-wschodni-02-07-01835,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,04,0402007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01836,jednostka ratowniczo-gaśnicza PSP podkarpackie-miejski-23-04-01836,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,18,1823004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01837,jednostka ratowniczo-gaśnicza PSP podlaskie-wschodni-14-04-01837,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,20,2014004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01838,jednostka ratowniczo-gaśnicza PSP dolnośląskie-północny-30-05-01838,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0230005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01839,jednostka ratowniczo-gaśnicza PSP opolskie-zachodni-09-01-01839,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1609001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01840,jednostka ratowniczo-gaśnicza PSP dolnośląskie-zachodni-15-03-01840,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0215003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01841,jednostka ratowniczo-gaśnicza PSP podlaskie-wschodni-02-06-01841,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,20,2002006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01842,jednostka ratowniczo-gaśnicza PSP dolnośląskie-miejski-11-07-01842,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0211007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01843,jednostka ratowniczo-gaśnicza PSP dolnośląskie-północny-06-07-01843,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0206007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01844,jednostka ratowniczo-gaśnicza PSP pomorskie-południowy-19-05-01844,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,22,2219005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01845,jednostka ratowniczo-gaśnicza PSP kujawsko-pomorskie-miejski-11-01-01845,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,04,0411001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01846,jednostka ratowniczo-gaśnicza PSP zachodniopomorskie-miejski-11-01-01846,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,32,3211001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01847,jednostka ratowniczo-gaśnicza PSP opolskie-południowy-07-01-01847,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1607001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01848,jednostka ratowniczo-gaśnicza PSP lubuskie-zachodni-03-07-01848,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,08,0803007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01849,jednostka ratowniczo-gaśnicza PSP lubelskie-południowy-13-07-01849,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,06,0613007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01850,jednostka ratowniczo-gaśnicza PSP pomorskie-centralny-10-05-01850,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,22,2210005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01851,jednostka ratowniczo-gaśnicza PSP kujawsko-pomorskie-południowy-07-06-01851,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,04,0407006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01852,jednostka ratowniczo-gaśnicza PSP łódzkie-południowy-01-01-01852,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,10,1001001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01853,jednostka ratowniczo-gaśnicza PSP dolnośląskie-wschodni-08-03-01853,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0208003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01854,jednostka ratowniczo-gaśnicza PSP pomorskie-południowy-13-02-01854,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,22,2213002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01855,jednostka ratowniczo-gaśnicza PSP lubuskie-zachodni-03-07-01855,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,08,0803007,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01856,jednostka ratowniczo-gaśnicza PSP łódzkie-centralny-22-06-01856,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,10,1022006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01857,jednostka ratowniczo-gaśnicza PSP pomorskie-centralny-10-04-01857,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,22,2210004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01858,jednostka ratowniczo-gaśnicza PSP łódzkie-centralny-10-04-01858,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,10,1010004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01859,jednostka ratowniczo-gaśnicza PSP pomorskie-północny-18-01-01859,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,22,2218001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01860,jednostka ratowniczo-gaśnicza PSP dolnośląskie-wschodni-08-02-01860,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0208002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01861,jednostka ratowniczo-gaśnicza PSP warmińsko-mazurskie-wschodni-08-06-01861,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,28,2808006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01862,jednostka ratowniczo-gaśnicza PSP dolnośląskie-zachodni-15-03-01862,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0215003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01863,jednostka ratowniczo-gaśnicza PSP opolskie-południowy-01-03-01863,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1601003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01864,jednostka ratowniczo-gaśnicza PSP opolskie-wschodni-02-05-01864,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1602005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01865,jednostka ratowniczo-gaśnicza PSP mazowieckie-wschodni-20-02-01865,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,14,1420002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01866,jednostka ratowniczo-gaśnicza PSP dolnośląskie-wschodni-02-06-01866,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0202006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01867,jednostka ratowniczo-gaśnicza PSP warmińsko-mazurskie-południowy-13-05-01867,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,28,2813005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01868,jednostka ratowniczo-gaśnicza PSP łódzkie-centralny-04-02-01868,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,10,1004002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01869,jednostka ratowniczo-gaśnicza PSP małopolskie-zachodni-21-06-01869,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,12,1221006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01870,jednostka ratowniczo-gaśnicza PSP dolnośląskie-zachodni-27-02-01870,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0227002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01871,jednostka ratowniczo-gaśnicza PSP wielkopolskie-miejski-29-05-01871,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,30,3029005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01872,jednostka ratowniczo-gaśnicza PSP opolskie-zachodni-03-02-01872,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1603002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01873,jednostka ratowniczo-gaśnicza PSP mazowieckie-wschodni-14-07-01873,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,14,1414007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01874,jednostka ratowniczo-gaśnicza PSP podlaskie-centralny-16-06-01874,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,20,2016006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01875,jednostka ratowniczo-gaśnicza PSP świętokrzyskie-zachodni-03-05-01875,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,26,2603005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01876,jednostka ratowniczo-gaśnicza PSP mazowieckie-centralny-16-06-01876,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,14,1416006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01877,jednostka ratowniczo-gaśnicza PSP dolnośląskie-zachodni-27-05-01877,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0227005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01878,jednostka ratowniczo-gaśnicza PSP warmińsko-mazurskie-centralny-04-06-01878,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,28,2804006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01879,jednostka ratowniczo-gaśnicza PSP dolnośląskie-miejski-29-07-01879,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0229007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01880,jednostka ratowniczo-gaśnicza PSP dolnośląskie-wschodni-02-01-01880,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0202001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01881,jednostka ratowniczo-gaśnicza PSP podkarpackie-centralny-10-01-01881,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,18,1810001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01882,jednostka ratowniczo-gaśnicza PSP opolskie-miejski-05-04-01882,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1605004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01883,jednostka ratowniczo-gaśnicza PSP wielkopolskie-centralny-04-04-01883,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,30,3004004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01884,jednostka ratowniczo-gaśnicza PSP dolnośląskie-północny-18-02-01884,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0218002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01885,jednostka ratowniczo-gaśnicza PSP pomorskie-zachodni-15-05-01885,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,22,2215005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01886,jednostka ratowniczo-gaśnicza PSP mazowieckie-miejski-29-01-01886,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,14,1429001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01887,jednostka ratowniczo-gaśnicza PSP podkarpackie-zachodni-03-05-01887,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,18,1803005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01888,jednostka ratowniczo-gaśnicza PSP opolskie-miejski-11-02-01888,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1611002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01889,centrum powiadamiania ratunkowego kujawsko-pomorskie-południowy-13-02-01889,IK09,rescue,centrum powiadamiania ratunkowego,04,0413002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01890,centrum powiadamiania ratunkowego zachodniopomorskie-wschodni-20-03-01890,IK09,rescue,centrum powiadamiania ratunkowego,32,3220003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01891,centrum powiadamiania ratunkowego kujawsko-pomorskie-południowy-01-02-01891,IK09,rescue,centrum powiadamiania ratunkowego,04,0401002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01892,centrum powiadamiania ratunkowego dolnośląskie-południowy-19-04-01892,IK09,rescue,centrum powiadamiania ratunkowego,02,0219004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01893,centrum powiadamiania ratunkowego podlaskie-zachodni-09-03-01893,IK09,rescue,centrum powiadamiania ratunkowego,20,2009003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01894,centrum powiadamiania ratunkowego łódzkie-zachodni-21-04-01894,IK09,rescue,centrum powiadamiania ratunkowego,10,1021004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01895,centrum powiadamiania ratunkowego dolnośląskie-centralny-22-02-01895,IK09,rescue,centrum powiadamiania ratunkowego,02,0222002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01896,centrum powiadamiania ratunkowego podkarpackie-południowy-07-02-01896,IK09,rescue,centrum powiadamiania ratunkowego,18,1807002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01897,centrum powiadamiania ratunkowego opolskie-południowy-07-02-01897,IK09,rescue,centrum powiadamiania ratunkowego,16,1607002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01898,centrum powiadamiania ratunkowego dolnośląskie-miejski-05-06-01898,IK09,rescue,centrum powiadamiania ratunkowego,02,0205006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01899,centrum powiadamiania ratunkowego dolnośląskie-północny-12-05-01899,IK09,rescue,centrum powiadamiania ratunkowego,02,0212005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01900,centrum powiadamiania ratunkowego łódzkie-centralny-10-04-01900,IK09,rescue,centrum powiadamiania ratunkowego,10,1010004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01901,centrum powiadamiania ratunkowego pomorskie-południowy-01-06-01901,IK09,rescue,centrum powiadamiania ratunkowego,22,2201006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01902,centrum powiadamiania ratunkowego zachodniopomorskie-południowy-19-04-01902,IK09,rescue,centrum powiadamiania ratunkowego,32,3219004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01903,centrum powiadamiania ratunkowego dolnośląskie-centralny-28-03-01903,IK09,rescue,centrum powiadamiania ratunkowego,02,0228003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01904,centrum powiadamiania ratunkowego dolnośląskie-centralny-16-06-01904,IK09,rescue,centrum powiadamiania ratunkowego,02,0216006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01905,centrum powiadamiania ratunkowego podkarpackie-miejski-11-02-01905,IK09,rescue,centrum powiadamiania ratunkowego,18,1811002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01906,centrum powiadamiania ratunkowego warmińsko-mazurskie-wschodni-20-01-01906,IK09,rescue,centrum powiadamiania ratunkowego,28,2820001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01907,baza lotniczego pogotowia pomorskie-centralny-16-05-01907,IK09,rescue,baza lotniczego pogotowia,22,2216005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01908,baza lotniczego pogotowia łódzkie-zachodni-21-03-01908,IK09,rescue,baza lotniczego pogotowia,10,1021003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01909,baza lotniczego pogotowia opolskie-południowy-01-07-01909,IK09,rescue,baza lotniczego pogotowia,16,1601007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01910,baza lotniczego pogotowia dolnośląskie-północny-06-04-01910,IK09,rescue,baza lotniczego pogotowia,02,0206004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01911,baza lotniczego pogotowia opolskie-centralny-04-03-01911,IK09,rescue,baza lotniczego pogotowia,16,1604003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01912,baza lotniczego pogotowia zachodniopomorskie-północny-06-04-01912,IK09,rescue,baza lotniczego pogotowia,32,3206004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01913,baza lotniczego pogotowia wielkopolskie-południowy-19-04-01913,IK09,rescue,baza lotniczego pogotowia,30,3019004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01914,baza lotniczego pogotowia dolnośląskie-południowy-19-01-01914,IK09,rescue,baza lotniczego pogotowia,02,0219001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01915,baza lotniczego pogotowia wielkopolskie-centralny-16-02-01915,IK09,rescue,baza lotniczego pogotowia,30,3016002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01916,baza lotniczego pogotowia wielkopolskie-centralny-22-01-01916,IK09,rescue,baza lotniczego pogotowia,30,3022001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01917,baza lotniczego pogotowia łódzkie-miejski-05-04-01917,IK09,rescue,baza lotniczego pogotowia,10,1005004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01918,baza lotniczego pogotowia lubelskie-wschodni-08-04-01918,IK09,rescue,baza lotniczego pogotowia,06,0608004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01919,baza lotniczego pogotowia małopolskie-południowy-07-02-01919,IK09,rescue,baza lotniczego pogotowia,12,1207002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01920,baza lotniczego pogotowia mazowieckie-południowy-01-03-01920,IK09,rescue,baza lotniczego pogotowia,14,1401003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01921,baza lotniczego pogotowia dolnośląskie-centralny-16-02-01921,IK09,rescue,baza lotniczego pogotowia,02,0216002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01922,baza lotniczego pogotowia opolskie-centralny-10-01-01922,IK09,rescue,baza lotniczego pogotowia,16,1610001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01923,baza lotniczego pogotowia pomorskie-południowy-01-04-01923,IK09,rescue,baza lotniczego pogotowia,22,2201004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01924,baza lotniczego pogotowia lubuskie-wschodni-08-02-01924,IK09,rescue,baza lotniczego pogotowia,08,0808002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01925,baza lotniczego pogotowia lubuskie-północny-06-07-01925,IK09,rescue,baza lotniczego pogotowia,08,0806007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-09-01926,baza lotniczego pogotowia dolnośląskie-wschodni-02-01-01926,IK09,rescue,baza lotniczego pogotowia,02,0202001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01927,centrum zarządzania kryzysowego wielkopolskie-południowy-31-02-01927,IK10,admin,centrum zarządzania kryzysowego,30,3031002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01928,centrum zarządzania kryzysowego zachodniopomorskie-centralny-10-05-01928,IK10,admin,centrum zarządzania kryzysowego,32,3210005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01929,centrum zarządzania kryzysowego dolnośląskie-centralny-10-06-01929,IK10,admin,centrum zarządzania kryzysowego,02,0210006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
