node_id,node_name,system_code,system_group,node_type,voivodeship_code,powiat_code,gmina_code,criticality_class,population_served,fail_hour,wave,cause_node_id,cause_dependency,gmina_name,cause_node_name,fail_time
IK-11-02063,zakład dużego ryzyka (ZDR) opolskie-zachodni-03-04-02063,IK11,chemical,zakład dużego ryzyka (ZDR),16,1603,1603004,K1,23299,41.33,1,IK-06-01090,water,gmina opolskie-zachodni-03-04,ujęcie wody opolskie-miejski-11-07-01090,2026-09-13T23:19+0200
IK-01-00380,stacja redukcyjna gazu opolskie-zachodni-09-07-00380,IK01,energy,stacja redukcyjna gazu,16,1609,1609007,K2,21217,41.6,2,IK-01-00231,electricity,gmina opolskie-zachodni-09-07,GPZ 110/SN opolskie-zachodni-09-01-00231,2026-09-13T23:36+0200
IK-02-00502,węzeł agregacyjny/RAN hub zachodniopomorskie-wschodni-20-05-00502,IK02,telecom,węzeł agregacyjny/RAN hub,32,3220,3220005,K3,58471,42.0,0,,seed,gmina zachodniopomorskie-wschodni-20-05,,2026-09-14T00:00+0200
IK-09-01922,baza lotniczego pogotowia opolskie-centralny-10-01-01922,IK09,rescue,baza lotniczego pogotowia,16,1610,1610001,K1,1243675,42.04,2,IK-01-00372,fuel,gmina opolskie-centralny-10-01,magazyn/terminal paliw opolskie-centralny-10-02-00372,2026-09-14T00:02+0200
IK-07-01414,szpital wielospecjalistyczny opolskie-południowy-01-06-01414,IK07,health,szpital wielospecjalistyczny,16,1601,1601006,K1,154124,42.14,2,IK-06-01220,water,gmina opolskie-południowy-01-06,stacja uzdatniania wody opolskie-miejski-05-07-01220,2026-09-14T00:08+0200
IK-06-01296,przepompownia wody opolskie-centralny-04-03-01296,IK06,water,przepompownia wody,16,1604,1604003,K2,24275,42.2,2,IK-01-00171,electricity,gmina opolskie-centralny-04-03,GPZ 110/SN opolskie-północny-12-06-00171,2026-09-14T00:12+0200
IK-07-01369,szpital wielospecjalistyczny opolskie-zachodni-03-05-01369,IK07,health,szpital wielospecjalistyczny,16,1603,1603005,K1,253685,42.23,1,IK-06-01090,water,gmina opolskie-zachodni-03-05,ujęcie wody opolskie-miejski-11-07-01090,2026-09-14T00:13+0200
IK-07-01416,szpital wielospecjalistyczny opolskie-zachodni-03-03-01416,IK07,health,szpital wielospecjalistyczny,16,1603,1603003,K1,197059,42.33,1,IK-06-01090,water,gmina opolskie-zachodni-03-03,ujęcie wody opolskie-miejski-11-07-01090,2026-09-14T00:19+0200
IK-10-02029,węzeł teleinformatyczny urzędu zachodniopomorskie-zachodni-03-05-02029,IK10,admin,węzeł teleinformatyczny urzędu,32,3203,3203005,K3,45380,42.7,1,IK-02-00502,telecom,gmina zachodniopomorskie-zachodni-03-05,węzeł agregacyjny/RAN hub zachodniopomorskie-wschodni-20-05-00502,2026-09-14T00:42+0200
IK-05-01058,zakład przetwórstwa spożywczego opolskie-miejski-05-07-01058,IK05,food,zakład przetwórstwa spożywczego,16,1605,1605007,K3,52318,42.9,2,IK-06-01220,water,gmina opolskie-miejski-05-07,stacja uzdatniania wody opolskie-miejski-05-07-01220,2026-09-14T00:54+0200
IK-06-01341,oczyszczalnia ścieków opolskie-południowy-07-01-01341,IK06,water,oczyszczalnia ścieków,16,1607,1607001,K2,84782,43.9,2,IK-01-00224,electricity,gmina opolskie-południowy-07-01,GPZ 110/SN opolskie-południowy-07-03-00224,2026-09-14T01:54+0200
IK-01-00305,tłocznia gazu lubuskie-miejski-05-02-00305,IK01,energy,tłocznia gazu,08,0805,0805002,K1,164274,44.0,0,,seed,gmina lubuskie-miejski-05-02,,2026-09-14T02:00+0200
IK-05-01027,zakład przetwórstwa spożywczego zachodniopomorskie-zachodni-09-03-01027,IK05,food,zakład przetwórstwa spożywczego,32,3209,3209003,K3,89079,44.0,0,,seed,gmina zachodniopomorskie-zachodni-09-03,,2026-09-14T02:00+0200
IK-10-02041,węzeł teleinformatyczny urzędu opolskie-zachodni-09-07-02041,IK10,admin,węzeł teleinformatyczny urzędu,16,1609,1609007,K2,57690,44.5,2,IK-01-00231,electricity,gmina opolskie-zachodni-09-07,GPZ 110/SN opolskie-zachodni-09-01-00231,2026-09-14T02:30+0200
IK-05-00968,chłodnia składowa opolskie-miejski-11-03-00968,IK05,food,chłodnia składowa,16,1611,1611003,K3,105434,44.93,2,IK-08-01643,transport,gmina opolskie-miejski-11-03,węzeł kolejowy opolskie-miejski-11-05-01643,2026-09-14T02:55+0200
IK-08-01807,centrum sterowania ruchem zachodniopomorskie-północny-12-06-01807,IK08,transport,centrum sterowania ruchem,32,3212,3212006,K2,88987,45.0,0,,seed,gmina zachodniopomorskie-północny-12-06,,2026-09-14T03:00+0200
IK-02-00588,węzeł agregacyjny/RAN hub opolskie-zachodni-09-02-00588,IK02,telecom,węzeł agregacyjny/RAN hub,16,1609,1609002,K3,36465,45.1,2,IK-01-00231,electricity,gmina opolskie-zachodni-09-02,GPZ 110/SN opolskie-zachodni-09-01-00231,2026-09-14T03:06+0200
IK-01-00294,elektrociepłownia opolskie-wschodni-08-04-00294,IK01,energy,elektrociepłownia,16,1608,1608004,K3,135664,45.6,1,IK-01-00374,fuel,gmina opolskie-wschodni-08-04,magazyn/terminal paliw opolskie-wschodni-08-04-00374,2026-09-14T03:36+0200
IK-06-01176,stacja uzdatniania wody opolskie-południowy-07-03-01176,IK06,water,stacja uzdatniania wody,16,1607,1607003,K2,67923,45.8,2,IK-01-00224,electricity,gmina opolskie-południowy-07-03,GPZ 110/SN opolskie-południowy-07-03-00224,2026-09-14T03:48+0200
IK-08-01739,most/przeprawa krytyczna opolskie-zachodni-09-07-01739,IK08,transport,most/przeprawa krytyczna,16,1609,1609007,K3,92867,46.14,3,IK-02-00588,telecom,gmina opolskie-zachodni-09-07,węzeł agregacyjny/RAN hub opolskie-zachodni-09-02-00588,2026-09-14T04:08+0200
IK-07-01450,szpital powiatowy opolskie-zachodni-09-05-01450,IK07,health,szpital powiatowy,16,1609,1609005,K2,64296,46.25,3,IK-08-01619,transport,gmina opolskie-zachodni-09-05,węzeł kolejowy opolskie-zachodni-09-05-01619,2026-09-14T04:15+0200
IK-09-01863,jednostka ratowniczo-gaśnicza PSP opolskie-południowy-01-03-01863,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1601,1601003,K3,49102,46.48,2,IK-01-00336,fuel,gmina opolskie-południowy-01-03,magazyn/terminal paliw opolskie-miejski-05-05-00336,2026-09-14T04:28+0200
IK-09-01830,jednostka ratowniczo-gaśnicza PSP opolskie-zachodni-03-01-01830,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1603,1603001,K2,48556,46.48,2,IK-01-00372,fuel,gmina opolskie-zachodni-03-01,magazyn/terminal paliw opolskie-centralny-10-02-00372,2026-09-14T04:28+0200
IK-06-01348,oczyszczalnia ścieków opolskie-zachodni-09-02-01348,IK06,water,oczyszczalnia ścieków,16,1609,1609002,K2,57525,47.26,3,IK-02-00588,telecom,gmina opolskie-zachodni-09-02,węzeł agregacyjny/RAN hub opolskie-zachodni-09-02-00588,2026-09-14T05:15+0200
IK-11-02054,zakład dużego ryzyka (ZDR) opolskie-południowy-07-01-02054,IK11,chemical,zakład dużego ryzyka (ZDR),16,1607,1607001,K2,14463,48.02,3,IK-06-01176,water,gmina opolskie-południowy-07-01,stacja uzdatniania wody opolskie-południowy-07-03-01176,2026-09-14T06:01+0200
IK-01-00261,elektrownia systemowa dolnośląskie-centralny-04-03-00261,IK01,energy,elektrownia systemowa,02,0204,0204003,K1,1268145,48.4,3,IK-01-00332,fuel,gmina dolnośląskie-centralny-04-03,magazyn/terminal paliw dolnośląskie-centralny-10-06-00332,2026-09-14T06:24+0200
IK-08-01627,węzeł kolejowy zachodniopomorskie-południowy-13-01-01627,IK08,transport,węzeł kolejowy,32,3213,3213001,K2,191290,49.0,0,,seed,gmina zachodniopomorskie-południowy-13-01,,2026-09-14T07:00+0200
IK-09-01829,jednostka ratowniczo-gaśnicza PSP opolskie-zachodni-09-07-01829,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1609,1609007,K2,36047,49.3,2,IK-01-00231,electricity,gmina opolskie-zachodni-09-07,GPZ 110/SN opolskie-zachodni-09-01-00231,2026-09-14T07:18+0200
IK-09-01824,jednostka ratowniczo-gaśnicza PSP opolskie-wschodni-08-06-01824,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1608,1608006,K1,69489,51.89,2,IK-01-00365,fuel,gmina opolskie-wschodni-08-06,magazyn/terminal paliw opolskie-południowy-07-01-00365,2026-09-14T09:53+0200
IK-01-00172,GPZ 110/SN zachodniopomorskie-zachodni-09-05-00172,IK01,energy,GPZ 110/SN,32,3209,3209005,K2,171393,52.0,0,,seed,gmina zachodniopomorskie-zachodni-09-05,,2026-09-14T10:00+0200
IK-07-01366,szpital wielospecjalistyczny zachodniopomorskie-zachodni-21-06-01366,IK07,health,szpital wielospecjalistyczny,32,3221,3221006,K1,341968,52.0,0,,seed,gmina zachodniopomorskie-zachodni-21-06,,2026-09-14T10:00+0200
IK-09-01872,jednostka ratowniczo-gaśnicza PSP opolskie-zachodni-03-02-01872,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,16,1603,1603002,K2,23875,52.53,2,IK-01-00372,fuel,gmina opolskie-zachodni-03-02,magazyn/terminal paliw opolskie-centralny-10-02-00372,2026-09-14T10:31+0200
IK-02-00450,węzeł szkieletowy telekom zachodniopomorskie-północny-18-01-00450,IK02,telecom,węzeł szkieletowy telekom,32,3218,3218001,K2,1133707,53.0,0,,seed,gmina zachodniopomorskie-północny-18-01,,2026-09-14T11:00+0200
IK-02-00540,węzeł agregacyjny/RAN hub śląskie-zachodni-33-02-00540,IK02,telecom,węzeł agregacyjny/RAN hub,24,2433,2433002,K3,49365,53.0,0,,seed,gmina śląskie-zachodni-33-02,,2026-09-14T11:00+0200
IK-10-01943,centrum zarządzania kryzysowego zachodniopomorskie-północny-18-01-01943,IK10,admin,centrum zarządzania kryzysowego,32,3218,3218001,K1,869496,53.72,1,IK-02-00450,telecom,gmina zachodniopomorskie-północny-18-01,węzeł szkieletowy telekom zachodniopomorskie-północny-18-01-00450,2026-09-14T11:43+0200
IK-06-01164,stacja uzdatniania wody zachodniopomorskie-centralny-16-03-01164,IK06,water,stacja uzdatniania wody,32,3216,3216003,K2,131538,54.6,1,IK-01-00172,electricity,gmina zachodniopomorskie-centralny-16-03,GPZ 110/SN zachodniopomorskie-zachodni-09-05-00172,2026-09-14T12:36+0200
IK-01-00273,elektrociepłownia zachodniopomorskie-południowy-13-02-00273,IK01,energy,elektrociepłownia,32,3213,3213002,K2,68467,55.0,0,,seed,gmina zachodniopomorskie-południowy-13-02,,2026-09-14T13:00+0200
IK-01-00257,elektrownia systemowa dolnośląskie-północny-24-03-00257,IK01,energy,elektrownia systemowa,02,0224,0224003,K2,1305087,57.2,2,IK-01-00388,fuel,gmina dolnośląskie-północny-24-03,stacja redukcyjna gazu dolnośląskie-północny-18-04-00388,2026-09-14T15:12+0200
IK-01-00037,stacja NN 400/220 kV dolnośląskie-północny-18-04-00037,IK01,energy,stacja NN 400/220 kV,02,0218,0218004,K1,1944294,57.2,3,IK-01-00257,generation,gmina dolnośląskie-północny-18-04,elektrownia systemowa dolnośląskie-północny-24-03-00257,2026-09-14T15:12+0200
IK-01-00087,GPZ 110/SN dolnośląskie-północny-06-07-00087,IK01,energy,GPZ 110/SN,02,0206,0206007,K2,54514,57.2,4,IK-01-00037,electricity,gmina dolnośląskie-północny-06-07,stacja NN 400/220 kV dolnośląskie-północny-18-04-00037,2026-09-14T15:12+0200
IK-01-00179,GPZ 110/SN dolnośląskie-miejski-29-05-00179,IK01,energy,GPZ 110/SN,02,0229,0229005,K2,77692,57.2,4,IK-01-00037,electricity,gmina dolnośląskie-miejski-29-05,stacja NN 400/220 kV dolnośląskie-północny-18-04-00037,2026-09-14T15:12+0200
IK-01-00205,GPZ 110/SN dolnośląskie-północny-06-03-00205,IK01,energy,GPZ 110/SN,02,0206,0206003,K2,53696,57.2,4,IK-01-00037,electricity,gmina dolnośląskie-północny-06-03,stacja NN 400/220 kV dolnośląskie-północny-18-04-00037,2026-09-14T15:12+0200
IK-01-00211,GPZ 110/SN dolnośląskie-miejski-29-07-00211,IK01,energy,GPZ 110/SN,02,0229,0229007,K2,39682,57.2,4,IK-01-00037,electricity,gmina dolnośląskie-miejski-29-07,stacja NN 400/220 kV dolnośląskie-północny-18-04-00037,2026-09-14T15:12+0200
IK-01-00346,magazyn/terminal paliw dolnośląskie-północny-18-05-00346,IK01,energy,magazyn/terminal paliw,02,0218,0218005,K2,399300,57.2,5,IK-01-00087,electricity,gmina dolnośląskie-północny-18-05,GPZ 110/SN dolnośląskie-północny-06-07-00087,2026-09-14T15:12+0200
IK-05-01032,zakład przetwórstwa spożywczego dolnośląskie-centralny-16-01-01032,IK05,food,zakład przetwórstwa spożywczego,02,0216,0216001,K3,85799,57.2,5,IK-01-00205,electricity,gmina dolnośląskie-centralny-16-01,GPZ 110/SN dolnośląskie-północny-06-03-00205,2026-09-14T15:12+0200
IK-05-01054,zakład przetwórstwa spożywczego dolnośląskie-miejski-29-07-01054,IK05,food,zakład przetwórstwa spożywczego,02,0229,0229007,K3,40695,57.2,5,IK-01-00211,electricity,gmina dolnośląskie-miejski-29-07,GPZ 110/SN dolnośląskie-miejski-29-07-00211,2026-09-14T15:12+0200
IK-01-00248,elektrownia systemowa opolskie-centralny-04-04-00248,IK01,energy,elektrownia systemowa,16,1604,1604004,K1,948114,57.5,2,IK-01-00323,fuel,gmina opolskie-centralny-04-04,tłocznia gazu opolskie-południowy-07-06-00323,2026-09-14T15:30+0200
IK-07-01402,szpital wielospecjalistyczny zachodniopomorskie-zachodni-09-02-01402,IK07,health,szpital wielospecjalistyczny,32,3209,3209002,K1,241801,57.71,2,IK-06-01164,water,gmina zachodniopomorskie-zachodni-09-02,stacja uzdatniania wody zachodniopomorskie-centralny-16-03-01164,2026-09-14T15:42+0200
IK-01-00302,tłocznia gazu dolnośląskie-wschodni-14-05-00302,IK01,energy,tłocznia gazu,02,0214,0214005,K1,327011,58.5,5,IK-01-00087,electricity,gmina dolnośląskie-wschodni-14-05,GPZ 110/SN dolnośląskie-północny-06-07-00087,2026-09-14T16:30+0200
IK-01-00063,GPZ 110/SN zachodniopomorskie-wschodni-14-04-00063,IK01,energy,GPZ 110/SN,32,3214,3214004,K1,32506,59.0,0,,seed,gmina zachodniopomorskie-wschodni-14-04,,2026-09-14T17:00+0200
IK-05-01026,zakład przetwórstwa spożywczego zachodniopomorskie-północny-12-06-01026,IK05,food,zakład przetwórstwa spożywczego,32,3212,3212006,K3,56052,59.0,1,IK-01-00063,electricity,gmina zachodniopomorskie-północny-12-06,GPZ 110/SN zachodniopomorskie-wschodni-14-04-00063,2026-09-14T17:00+0200
IK-06-01146,ujęcie wody dolnośląskie-północny-06-03-01146,IK06,water,ujęcie wody,02,0206,0206003,K2,27017,59.4,5,IK-01-00205,electricity,gmina dolnośląskie-północny-06-03,GPZ 110/SN dolnośląskie-północny-06-03-00205,2026-09-14T17:24+0200
IK-01-00307,tłocznia gazu dolnośląskie-miejski-29-03-00307,IK01,energy,tłocznia gazu,02,0229,0229003,K1,226007,59.5,5,IK-01-00211,electricity,gmina dolnośląskie-miejski-29-03,GPZ 110/SN dolnośląskie-miejski-29-07-00211,2026-09-14T17:30+0200
IK-06-01251,przepompownia wody dolnośląskie-miejski-29-07-01251,IK06,water,przepompownia wody,02,0229,0229007,K2,32190,59.9,5,IK-01-00211,electricity,gmina dolnośląskie-miejski-29-07,GPZ 110/SN dolnośląskie-miejski-29-07-00211,2026-09-14T17:54+0200
IK-02-00532,węzeł agregacyjny/RAN hub dolnośląskie-miejski-29-05-00532,IK02,telecom,węzeł agregacyjny/RAN hub,02,0229,0229005,K3,21507,60.4,5,IK-01-00179,electricity,gmina dolnośląskie-miejski-29-05,GPZ 110/SN dolnośląskie-miejski-29-05-00179,2026-09-14T18:24+0200
IK-11-02048,zakład dużego ryzyka (ZDR) dolnośląskie-zachodni-21-04-02048,IK11,chemical,zakład dużego ryzyka (ZDR),02,0221,0221004,K1,52302,60.5,5,IK-01-00205,electricity,gmina dolnośląskie-zachodni-21-04,GPZ 110/SN dolnośląskie-północny-06-03-00205,2026-09-14T18:30+0200
IK-01-00262,elektrownia systemowa dolnośląskie-zachodni-15-02-00262,IK01,energy,elektrownia systemowa,02,0215,0215002,K1,531384,61.2,1,IK-01-00370,fuel,gmina dolnośląskie-zachodni-15-02,magazyn/terminal paliw dolnośląskie-północny-18-02-00370,2026-09-14T19:12+0200
IK-10-02044,węzeł teleinformatyczny urzędu dolnośląskie-północny-06-04-02044,IK10,admin,węzeł teleinformatyczny urzędu,02,0206,0206004,K2,174201,61.38,6,IK-02-00532,telecom,gmina dolnośląskie-północny-06-04,węzeł agregacyjny/RAN hub dolnośląskie-miejski-29-05-00532,2026-09-14T19:22+0200
IK-02-00482,węzeł agregacyjny/RAN hub śląskie-północny-36-02-00482,IK02,telecom,węzeł agregacyjny/RAN hub,24,2436,2436002,K2,28202,62.0,0,,seed,gmina śląskie-północny-36-02,,2026-09-14T20:00+0200
IK-02-00637,węzeł agregacyjny/RAN hub zachodniopomorskie-północny-12-05-00637,IK02,telecom,węzeł agregacyjny/RAN hub,32,3212,3212005,K2,45978,62.7,1,IK-01-00063,electricity,gmina zachodniopomorskie-północny-12-05,GPZ 110/SN zachodniopomorskie-wschodni-14-04-00063,2026-09-14T20:42+0200
IK-06-01207,stacja uzdatniania wody dolnośląskie-północny-18-05-01207,IK06,water,stacja uzdatniania wody,02,0218,0218005,K1,48684,62.99,6,IK-02-00532,telecom,gmina dolnośląskie-północny-18-05,węzeł agregacyjny/RAN hub dolnośląskie-miejski-29-05-00532,2026-09-14T20:59+0200
IK-06-01185,stacja uzdatniania wody zachodniopomorskie-północny-18-01-01185,IK06,water,stacja uzdatniania wody,32,3218,3218001,K1,83354,63.3,1,IK-01-00063,electricity,gmina zachodniopomorskie-północny-18-01,GPZ 110/SN zachodniopomorskie-wschodni-14-04-00063,2026-09-14T21:18+0200
IK-07-01434,szpital powiatowy zachodniopomorskie-wschodni-02-05-01434,IK07,health,szpital powiatowy,32,3202,3202005,K2,27035,63.73,2,IK-02-00637,telecom,gmina zachodniopomorskie-wschodni-02-05,węzeł agregacyjny/RAN hub zachodniopomorskie-północny-12-05-00637,2026-09-14T21:43+0200
IK-07-01382,szpital wielospecjalistyczny zachodniopomorskie-miejski-11-02-01382,IK07,health,szpital wielospecjalistyczny,32,3211,3211002,K2,280668,65.0,0,,seed,gmina zachodniopomorskie-miejski-11-02,,2026-09-14T23:00+0200
IK-01-00287,elektrociepłownia dolnośląskie-centralny-22-04-00287,IK01,energy,elektrociepłownia,02,0222,0222004,K2,69698,69.5,4,IK-01-00339,fuel,gmina dolnośląskie-centralny-22-04,magazyn/terminal paliw dolnośląskie-południowy-13-06-00339,2026-09-15T03:30+0200
IK-03-00711,centrum przetwarzania danych dolnośląskie-centralny-10-03-00711,IK03,ict,centrum przetwarzania danych,02,0210,0210003,K1,1254127,72.4,5,IK-01-00087,electricity,gmina dolnośląskie-centralny-10-03,GPZ 110/SN dolnośląskie-północny-06-07-00087,2026-09-15T06:24+0200
IK-01-00291,elektrociepłownia dolnośląskie-centralny-22-03-00291,IK01,energy,elektrociepłownia,02,0222,0222003,K2,102829,76.5,1,IK-01-00319,fuel,gmina dolnośląskie-centralny-22-03,tłocznia gazu dolnośląskie-wschodni-14-02-00319,2026-09-15T10:30+0200
IK-01-00026,stacja NN 400/220 kV dolnośląskie-miejski-23-07-00026,IK01,energy,stacja NN 400/220 kV,02,0223,0223007,K1,786829,76.5,2,IK-01-00291,generation,gmina dolnośląskie-miejski-23-07,elektrociepłownia dolnośląskie-centralny-22-03-00291,2026-09-15T10:30+0200
IK-01-00099,GPZ 110/SN dolnośląskie-wschodni-02-05-00099,IK01,energy,GPZ 110/SN,02,0202,0202005,K3,94136,76.5,3,IK-01-00026,electricity,gmina dolnośląskie-wschodni-02-05,stacja NN 400/220 kV dolnośląskie-miejski-23-07-00026,2026-09-15T10:30+0200
IK-01-00162,GPZ 110/SN dolnośląskie-wschodni-02-04-00162,IK01,energy,GPZ 110/SN,02,0202,0202004,K2,90265,76.5,3,IK-01-00026,electricity,gmina dolnośląskie-wschodni-02-04,stacja NN 400/220 kV dolnośląskie-miejski-23-07-00026,2026-09-15T10:30+0200
IK-01-00202,GPZ 110/SN dolnośląskie-zachodni-27-02-00202,IK01,energy,GPZ 110/SN,02,0227,0227002,K2,81890,76.5,3,IK-01-00026,electricity,gmina dolnośląskie-zachodni-27-02,stacja NN 400/220 kV dolnośląskie-miejski-23-07-00026,2026-09-15T10:30+0200
IK-01-00203,GPZ 110/SN dolnośląskie-północny-30-03-00203,IK01,energy,GPZ 110/SN,02,0230,0230003,K1,57012,76.5,3,IK-01-00026,electricity,gmina dolnośląskie-północny-30-03,stacja NN 400/220 kV dolnośląskie-miejski-23-07-00026,2026-09-15T10:30+0200
IK-01-00235,GPZ 110/SN dolnośląskie-miejski-29-06-00235,IK01,energy,GPZ 110/SN,02,0229,0229006,K1,118111,76.5,3,IK-01-00026,electricity,gmina dolnośląskie-miejski-29-06,stacja NN 400/220 kV dolnośląskie-miejski-23-07-00026,2026-09-15T10:30+0200
IK-08-01795,centrum sterowania ruchem dolnośląskie-wschodni-14-03-01795,IK08,transport,centrum sterowania ruchem,02,0214,0214003,K2,74609,76.5,4,IK-01-00099,electricity,gmina dolnośląskie-wschodni-14-03,GPZ 110/SN dolnośląskie-wschodni-02-05-00099,2026-09-15T10:30+0200
IK-08-01678,most/przeprawa krytyczna dolnośląskie-wschodni-20-03-01678,IK08,transport,most/przeprawa krytyczna,02,0220,0220003,K2,108208,76.5,4,IK-01-00162,electricity,gmina dolnośląskie-wschodni-20-03,GPZ 110/SN dolnośląskie-wschodni-02-04-00162,2026-09-15T10:30+0200
IK-05-01039,zakład przetwórstwa spożywczego dolnośląskie-północny-30-07-01039,IK05,food,zakład przetwórstwa spożywczego,02,0230,0230007,K3,146908,76.5,4,IK-01-00203,electricity,gmina dolnośląskie-północny-30-07,GPZ 110/SN dolnośląskie-północny-30-03-00203,2026-09-15T10:30+0200
IK-06-01126,ujęcie wody dolnośląskie-wschodni-26-06-01126,IK06,water,ujęcie wody,02,0226,0226006,K2,37769,76.5,4,IK-01-00203,electricity,gmina dolnośląskie-wschodni-26-06,GPZ 110/SN dolnośląskie-północny-30-03-00203,2026-09-15T10:30+0200
IK-09-01838,jednostka ratowniczo-gaśnicza PSP dolnośląskie-północny-30-05-01838,IK09,rescue,jednostka ratowniczo-gaśnicza PSP,02,0230,0230005,K2,114503,76.5,4,IK-01-00203,electricity,gmina dolnośląskie-północny-30-05,GPZ 110/SN dolnośląskie-północny-30-03-00203,2026-09-15T10:30+0200
IK-03-00816,system rejestrów państwowych dolnośląskie-miejski-29-04-00816,IK03,ict,system rejestrów państwowych,02,0229,0229004,K2,277660,76.5,4,IK-01-00235,electricity,gmina dolnośląskie-miejski-29-04,GPZ 110/SN dolnośląskie-miejski-29-06-00235,2026-09-15T10:30+0200
IK-05-01035,zakład przetwórstwa spożywczego dolnośląskie-miejski-29-02-01035,IK05,food,zakład przetwórstwa spożywczego,02,0229,0229002,K3,118013,76.5,4,IK-01-00235,electricity,gmina dolnośląskie-miejski-29-02,GPZ 110/SN dolnośląskie-miejski-29-06-00235,2026-09-15T10:30+0200
IK-10-01986,centrum zarządzania kryzysowego dolnośląskie-północny-30-06-01986,IK10,admin,centrum zarządzania kryzysowego,02,0230,0230006,K1,216996,76.5,4,IK-01-00235,electricity,gmina dolnośląskie-północny-30-06,GPZ 110/SN dolnośląskie-miejski-29-06-00235,2026-09-15T10:30+0200
IK-01-00342,magazyn/terminal paliw dolnośląskie-miejski-23-06-00342,IK01,energy,magazyn/terminal paliw,02,0223,0223006,K2,235806,77.5,4,IK-01-00099,electricity,gmina dolnośląskie-miejski-23-06,GPZ 110/SN dolnośląskie-wschodni-02-05-00099,2026-09-15T11:30+0200
IK-01-00329,tłocznia gazu dolnośląskie-miejski-29-04-00329,IK01,energy,tłocznia gazu,02,0229,0229004,K2,118136,77.6,4,IK-01-00235,electricity,gmina dolnośląskie-miejski-29-04,GPZ 110/SN dolnośląskie-miejski-29-06-00235,2026-09-15T11:36+0200
IK-01-00399,stacja redukcyjna gazu dolnośląskie-centralny-22-06-00399,IK01,energy,stacja redukcyjna gazu,02,0222,0222006,K2,144633,77.9,4,IK-01-00202,electricity,gmina dolnośląskie-centralny-22-06,GPZ 110/SN dolnośląskie-zachodni-27-02-00202,2026-09-15T11:54+0200
IK-01-00378,stacja redukcyjna gazu dolnośląskie-zachodni-27-02-00378,IK01,energy,stacja redukcyjna gazu,02,0227,0227002,K2,43692,78.0,4,IK-01-00202,electricity,gmina dolnośląskie-zachodni-27-02,GPZ 110/SN dolnośląskie-zachodni-27-02-00202,2026-09-15T12:00+0200
IK-06-01107,ujęcie wody dolnośląskie-wschodni-20-01-01107,IK06,water,ujęcie wody,02,0220,0220001,K2,61503,78.0,4,IK-01-00203,electricity,gmina dolnośląskie-wschodni-20-01,GPZ 110/SN dolnośląskie-północny-30-03-00203,2026-09-15T12:00+0200
IK-06-01119,ujęcie wody dolnośląskie-południowy-07-05-01119,IK06,water,ujęcie wody,02,0207,0207005,K3,81703,78.6,4,IK-01-00203,electricity,gmina dolnośląskie-południowy-07-05,GPZ 110/SN dolnośląskie-północny-30-03-00203,2026-09-15T12:36+0200
IK-01-00333,magazyn/terminal paliw dolnośląskie-miejski-29-04-00333,IK01,energy,magazyn/terminal paliw,02,0229,0229004,K2,209380,79.1,4,IK-01-00203,electricity,gmina dolnośląskie-miejski-29-04,GPZ 110/SN dolnośląskie-północny-30-03-00203,2026-09-15T13:06+0200
IK-06-01228,stacja uzdatniania wody dolnośląskie-wschodni-20-06-01228,IK06,water,stacja uzdatniania wody,02,0220,0220006,K2,128523,79.2,4,IK-01-00202,electricity,gmina dolnośląskie-wschodni-20-06,GPZ 110/SN dolnośląskie-zachodni-27-02-00202,2026-09-15T13:12+0200
IK-06-01175,stacja uzdatniania wody dolnośląskie-wschodni-02-05-01175,IK06,water,stacja uzdatniania wody,02,0202,0202005,K1,59560,79.4,4,IK-01-00099,electricity,gmina dolnośląskie-wschodni-02-05,GPZ 110/SN dolnośląskie-wschodni-02-05-00099,2026-09-15T13:24+0200
IK-02-00642,węzeł agregacyjny/RAN hub dolnośląskie-północny-30-06-00642,IK02,telecom,węzeł agregacyjny/RAN hub,02,0230,0230006,K2,40357,79.6,4,IK-01-00203,electricity,gmina dolnośląskie-północny-30-06,GPZ 110/SN dolnośląskie-północny-30-03-00203,2026-09-15T13:36+0200
IK-01-00363,magazyn/terminal paliw dolnośląskie-zachodni-27-04-00363,IK01,energy,magazyn/terminal paliw,02,0227,0227004,K2,175983,79.8,4,IK-01-00202,electricity,gmina dolnośląskie-zachodni-27-04,GPZ 110/SN dolnośląskie-zachodni-27-02-00202,2026-09-15T13:48+0200
IK-07-01456,szpital powiatowy dolnośląskie-północny-30-04-01456,IK07,health,szpital powiatowy,02,0230,0230004,K2,143962,79.99,5,IK-06-01126,water,gmina dolnośląskie-północny-30-04,ujęcie wody dolnośląskie-wschodni-26-06-01126,2026-09-15T13:59+0200
IK-06-01364,oczyszczalnia ścieków dolnośląskie-północny-30-06-01364,IK06,water,oczyszczalnia ścieków,02,0230,0230006,K2,164725,80.3,4,IK-01-00203,electricity,gmina dolnośląskie-północny-30-06,GPZ 110/SN dolnośląskie-północny-30-03-00203,2026-09-15T14:18+0200
